drugbank_id	molport_id
DB04582	MolPort-002-508-200
DB04584	MolPort-004-763-954
DB04586	MolPort-001-769-116
DB04592	MolPort-002-498-924
DB04594	MolPort-003-847-865
DB04599	MolPort-002-348-163
DB04604	MolPort-006-169-828
DB04605	MolPort-000-141-161
DB04605	MolPort-003-912-114
DB04619	MolPort-000-871-218
DB04620	MolPort-000-000-295
DB04622	MolPort-000-395-691
DB04622	MolPort-002-888-515
DB04626	MolPort-002-510-903
DB04626	MolPort-002-985-533
DB04626	MolPort-003-983-409
DB04626	MolPort-006-107-861
DB04626	MolPort-023-219-655
DB04627	MolPort-001-935-953
DB04627	MolPort-002-916-056
DB04627	MolPort-028-960-048
DB04630	MolPort-006-069-316
DB04634	MolPort-001-794-399
DB04634	MolPort-002-501-590
DB04634	MolPort-003-940-715
DB04636	MolPort-016-580-256
DB04637	MolPort-001-759-447
DB04638	MolPort-001-767-985
DB04639	MolPort-001-758-821
DB04639	MolPort-001-758-822
DB04639	MolPort-003-795-068
DB04640	MolPort-001-761-070
DB04640	MolPort-005-937-204
DB04640	MolPort-009-757-404
DB04641	MolPort-001-790-958
DB04650	MolPort-001-788-412
DB04650	MolPort-002-111-510
DB04652	MolPort-002-512-114
DB04655	MolPort-006-169-859
DB04657	MolPort-001-933-294
DB04660	MolPort-006-666-494
DB04662	MolPort-019-939-247
DB04665	MolPort-000-881-054
DB04674	MolPort-001-640-738
DB04674	MolPort-016-635-193
DB04681	MolPort-003-958-759
DB04687	MolPort-000-725-693
DB04687	MolPort-001-684-484
DB04687	MolPort-002-131-635
DB04687	MolPort-009-766-458
DB04690	MolPort-001-738-744
DB04690	MolPort-001-738-745
DB04713	MolPort-001-758-807
DB04713	MolPort-001-792-863
DB04713	MolPort-002-462-131
DB04725	MolPort-006-169-990
DB04734	MolPort-001-779-976
DB04734	MolPort-001-780-040
DB04734	MolPort-004-288-307
DB04737	MolPort-001-779-743
DB04737	MolPort-001-794-025
DB04737	MolPort-006-169-918
DB04743	MolPort-003-849-391
DB04745	MolPort-001-572-853
DB04745	MolPort-001-759-952
DB04745	MolPort-009-751-541
DB04760	MolPort-006-169-936
DB04769	MolPort-006-169-944
DB04777	MolPort-001-783-459
DB04777	MolPort-006-169-952
DB04777	MolPort-006-169-957
DB04781	MolPort-006-169-956
DB04781	MolPort-006-170-268
DB04781	MolPort-027-844-925
DB04782	MolPort-001-783-459
DB04782	MolPort-006-169-952
DB04782	MolPort-006-169-957
DB04784	MolPort-001-788-492
DB04784	MolPort-001-793-460
DB04784	MolPort-001-793-461
DB04786	MolPort-003-665-583
DB04789	MolPort-023-220-062
DB04789	MolPort-027-835-368
DB04789	MolPort-027-835-392
DB04789	MolPort-027-836-784
DB04789	MolPort-028-616-910
DB04789	MolPort-035-675-662
DB04794	MolPort-016-636-422
DB04795	MolPort-000-158-627
DB04801	MolPort-003-959-881
DB04801	MolPort-006-112-294
DB04805	MolPort-006-169-973
DB04806	MolPort-002-894-234
DB04806	MolPort-003-901-014
DB04806	MolPort-008-267-913
DB04806	MolPort-008-267-914
DB04806	MolPort-008-267-915
DB04806	MolPort-008-267-922
DB04806	MolPort-020-004-589
DB04806	MolPort-023-222-151
DB04808	MolPort-006-169-976
DB04812	MolPort-006-129-354
DB04813	MolPort-003-702-306
DB04815	MolPort-000-146-025
DB04816	MolPort-000-564-798
DB04817	MolPort-000-713-515
DB04817	MolPort-001-794-652
DB04817	MolPort-002-964-506
DB04818	MolPort-001-783-583
DB04818	MolPort-003-941-839
DB04819	MolPort-001-783-702
DB04820	MolPort-001-783-584
DB04821	MolPort-003-666-476
DB04821	MolPort-006-169-992
DB04822	MolPort-006-111-364
DB04824	MolPort-001-011-548
DB04825	MolPort-001-783-452
DB04827	MolPort-001-785-624
DB04830	MolPort-006-841-193
DB04831	MolPort-000-883-331
DB04832	MolPort-003-666-857
DB04834	MolPort-001-760-361
DB04835	MolPort-006-394-846
DB04836	MolPort-001-783-702
DB04839	MolPort-002-885-876
DB04839	MolPort-003-666-152
DB04839	MolPort-003-940-714
DB04839	MolPort-027-564-898
DB04840	MolPort-000-833-842
DB04840	MolPort-000-912-053
DB04840	MolPort-005-828-631
DB04840	MolPort-006-149-846
DB04841	MolPort-000-825-358
DB04843	MolPort-003-666-226
DB04849	MolPort-006-169-995
DB04851	MolPort-001-788-314
DB04855	MolPort-005-932-572
DB04855	MolPort-006-170-000
DB04856	MolPort-006-170-001
DB04861	MolPort-003-849-342
DB04861	MolPort-005-978-482
DB04861	MolPort-015-163-751
DB04861	MolPort-023-276-830
DB04864	MolPort-002-518-851
DB04864	MolPort-003-941-680
DB04864	MolPort-003-941-684
DB04864	MolPort-003-983-877
DB04864	MolPort-035-394-938
DB04865	MolPort-003-983-592
DB04866	MolPort-023-278-920
DB04874	MolPort-001-783-702
DB04874	MolPort-019-379-301
DB04876	MolPort-015-163-862
DB04876	MolPort-020-006-001
DB04876	MolPort-035-395-037
DB04878	MolPort-005-972-318
DB04878	MolPort-023-220-274
DB04879	MolPort-003-850-836
DB04879	MolPort-005-940-840
DB04879	MolPort-009-679-410
DB04881	MolPort-005-943-147
DB04881	MolPort-023-332-877
DB04883	MolPort-006-170-017
DB04884	MolPort-003-846-134
DB04884	MolPort-006-170-018
DB04884	MolPort-019-990-838
DB04890	MolPort-005-938-034
DB04896	MolPort-005-940-369
DB04896	MolPort-019-939-251
DB04896	MolPort-027-837-146
DB04898	MolPort-035-395-459
DB04905	MolPort-003-983-762
DB04905	MolPort-006-170-022
DB04908	MolPort-006-170-023
DB04910	MolPort-002-817-066
DB04910	MolPort-003-666-482
DB04920	MolPort-020-006-047
DB04924	MolPort-003-848-294
DB04924	MolPort-006-170-028
DB04926	MolPort-006-170-029
DB04930	MolPort-003-849-848
DB04930	MolPort-003-933-021
DB04936	MolPort-003-913-225
DB04936	MolPort-003-922-912
DB04936	MolPort-003-939-303
DB04936	MolPort-006-110-125
DB04936	MolPort-006-111-777
DB04936	MolPort-006-115-508
DB04936	MolPort-009-680-034
DB04942	MolPort-006-167-826
DB04944	MolPort-001-759-112
DB04944	MolPort-002-070-458
DB04944	MolPort-019-939-001
DB04946	MolPort-005-934-272
DB04951	MolPort-003-666-737
DB04953	MolPort-003-850-148
DB04953	MolPort-005-943-933
DB04957	MolPort-005-933-014
DB04960	MolPort-006-170-037
DB04961	MolPort-005-942-551
DB04972	MolPort-001-783-702
DB04996	MolPort-000-871-531
DB04996	MolPort-000-871-575
DB04996	MolPort-001-783-702
DB04996	MolPort-006-169-563
DB05016	MolPort-006-170-046
DB05022	MolPort-005-942-714
DB05039	MolPort-023-219-171
DB05039	MolPort-035-395-723
DB05057	MolPort-003-987-286
DB05076	MolPort-003-666-842
DB05083	MolPort-006-170-051
DB05083	MolPort-035-395-271
DB05088	MolPort-001-786-695
DB05105	MolPort-006-170-058
DB05137	MolPort-000-729-895
DB05137	MolPort-003-249-713
DB05137	MolPort-003-665-626
DB05137	MolPort-003-983-613
DB05137	MolPort-027-717-825
DB05154	MolPort-006-170-063
DB05197	MolPort-002-885-881
DB05245	MolPort-003-927-096
DB05245	MolPort-003-934-423
DB05245	MolPort-003-986-619
DB05245	MolPort-028-603-008
DB05251	MolPort-005-938-420
DB05252	MolPort-003-931-135
DB05262	MolPort-003-846-776
DB05262	MolPort-003-959-085
DB05262	MolPort-004-811-719
DB05265	MolPort-006-167-829
DB05265	MolPort-027-836-892
DB05266	MolPort-003-848-127
DB05271	MolPort-005-941-578
DB05271	MolPort-005-943-332
DB05286	MolPort-006-666-484
DB05288	MolPort-002-509-471
DB05289	MolPort-003-847-466
DB05289	MolPort-003-934-466
DB05289	MolPort-003-936-370
DB05294	MolPort-005-942-399
DB05296	MolPort-000-871-575
DB05296	MolPort-006-169-563
DB05298	MolPort-006-170-071
DB05302	MolPort-001-783-702
DB05302	MolPort-003-983-642
DB05302	MolPort-004-964-109
DB05302	MolPort-023-220-173
DB05314	MolPort-002-045-698
DB05316	MolPort-001-761-151
DB05316	MolPort-001-779-714
DB05316	MolPort-003-928-589
DB05316	MolPort-008-155-976
DB05318	MolPort-001-742-263
DB05318	MolPort-003-983-407
DB05318	MolPort-028-856-727
DB05339	MolPort-001-783-702
DB05343	MolPort-006-170-075
DB05343	MolPort-012-193-965
DB05347	MolPort-000-768-994
DB05347	MolPort-001-889-834
DB05366	MolPort-006-170-077
DB05379	MolPort-003-849-235
DB05381	MolPort-000-146-054
DB05381	MolPort-001-783-702
DB05381	MolPort-001-785-597
DB05381	MolPort-002-042-264
DB05381	MolPort-003-936-059
DB05382	MolPort-003-925-272
DB05383	MolPort-001-781-445
DB05383	MolPort-001-783-702
DB05383	MolPort-002-317-299
DB05383	MolPort-003-925-597
DB05383	MolPort-003-940-218
DB05383	MolPort-027-837-854
DB05383	MolPort-035-395-347
DB05384	MolPort-000-871-611
DB05389	MolPort-003-926-090
DB05398	MolPort-003-931-958
DB05398	MolPort-003-933-246
DB05398	MolPort-006-130-569
DB05416	MolPort-005-940-496
DB05424	MolPort-006-170-085
DB05428	MolPort-000-871-575
DB05428	MolPort-006-169-563
DB05436	MolPort-000-150-826
DB05436	MolPort-002-042-380
DB05436	MolPort-006-124-902
DB05448	MolPort-006-170-091
DB05461	MolPort-001-783-702
DB05461	MolPort-003-926-090
DB05465	MolPort-006-170-097
DB05478	MolPort-002-461-882
DB05479	MolPort-019-939-084
DB05482	MolPort-002-317-317
DB05488	MolPort-000-724-354
DB05492	MolPort-006-170-102
DB05492	MolPort-020-100-054
DB05494	MolPort-000-716-085
DB05494	MolPort-001-785-900
DB05494	MolPort-003-665-632
DB05494	MolPort-003-846-115
DB05494	MolPort-009-679-954
DB05508	MolPort-001-783-702
DB05508	MolPort-003-983-642
DB05508	MolPort-004-964-109
DB05508	MolPort-023-220-173
DB05521	MolPort-006-170-103
DB05521	MolPort-008-155-979
DB05630	MolPort-003-926-090
DB05708	MolPort-001-783-702
DB05708	MolPort-004-975-791
DB05719	MolPort-006-170-109
DB05738	MolPort-001-783-702
DB05790	MolPort-001-783-702
DB05791	MolPort-001-776-498
DB05792	MolPort-001-783-702
DB05812	MolPort-009-679-392
DB05837	MolPort-001-783-702
DB05855	MolPort-027-631-781
DB05868	MolPort-006-170-123
DB05891	MolPort-000-146-054
DB05891	MolPort-001-783-702
DB05891	MolPort-001-785-597
DB05891	MolPort-002-042-264
DB05891	MolPort-003-936-059
DB06147	MolPort-000-488-590
DB06148	MolPort-003-666-778
DB06150	MolPort-001-018-216
DB06150	MolPort-003-959-591
DB06151	MolPort-000-150-826
DB06151	MolPort-002-042-380
DB06151	MolPort-006-124-902
DB06155	MolPort-003-850-185
DB06155	MolPort-005-973-080
DB06201	MolPort-005-942-441
DB06203	MolPort-005-933-065
DB06204	MolPort-006-396-001
DB06204	MolPort-009-198-821
DB06207	MolPort-006-167-837
DB06207	MolPort-016-633-251
DB06209	MolPort-006-395-740
DB06210	MolPort-006-393-918
DB06210	MolPort-009-679-439
DB06212	MolPort-006-170-139
DB06212	MolPort-008-155-996
DB06216	MolPort-000-871-627
DB06216	MolPort-001-780-031
DB06216	MolPort-004-288-293
DB06216	MolPort-006-142-524
DB06216	MolPort-027-928-110
DB06216	MolPort-035-395-291
DB06218	MolPort-006-170-142
DB06218	MolPort-028-744-920
DB06228	MolPort-003-850-195
DB06228	MolPort-016-633-353
DB06237	MolPort-029-944-565
DB06262	MolPort-003-941-024
DB06262	MolPort-006-115-789
DB06268	MolPort-027-835-148
DB06274	MolPort-006-167-841
DB06274	MolPort-028-744-654
DB06274	MolPort-035-395-434
DB06287	MolPort-003-850-408
DB06288	MolPort-003-983-463
DB06292	MolPort-001-768-866
DB06292	MolPort-003-926-090
DB06292	MolPort-003-928-366
DB06292	MolPort-003-936-228
DB06292	MolPort-009-682-875
DB06335	MolPort-021-783-241
DB06402	MolPort-001-783-702
DB06414	MolPort-009-194-143
DB06414	MolPort-009-194-145
DB06554	MolPort-003-666-496
DB06554	MolPort-006-141-665
DB06589	MolPort-006-827-156
DB06589	MolPort-009-679-403
DB06594	MolPort-006-170-152
DB06605	MolPort-006-170-153
DB06614	MolPort-021-804-989
DB06614	MolPort-027-720-929
DB06616	MolPort-008-155-956
DB06623	MolPort-003-941-407
DB06623	MolPort-009-679-509
DB06623	MolPort-023-220-141
DB06637	MolPort-000-146-022
DB06684	MolPort-005-933-319
DB06684	MolPort-028-744-909
DB06689	MolPort-000-882-023
DB06689	MolPort-001-785-860
DB06689	MolPort-001-788-274
DB06689	MolPort-003-849-687
DB06689	MolPort-028-603-011
DB06691	MolPort-001-794-651
DB06691	MolPort-003-666-277
DB06691	MolPort-006-848-215
DB06694	MolPort-000-198-725
DB06694	MolPort-001-768-551
DB06695	MolPort-016-633-287
DB06695	MolPort-020-006-055
DB06695	MolPort-020-313-386
DB06695	MolPort-020-313-389
DB06697	MolPort-016-633-324
DB06697	MolPort-023-220-124
DB06698	MolPort-000-142-007
DB06698	MolPort-003-666-316
DB06700	MolPort-003-846-411
DB06700	MolPort-009-682-879
DB06700	MolPort-027-564-870
DB06702	MolPort-006-394-111
DB06705	MolPort-003-926-090
DB06707	MolPort-003-846-772
DB06708	MolPort-006-394-826
DB06708	MolPort-023-219-651
DB06708	MolPort-027-656-467
DB06710	MolPort-001-785-932
DB06710	MolPort-002-507-282
DB06710	MolPort-002-911-164
DB06710	MolPort-003-933-840
DB06711	MolPort-000-703-064
DB06711	MolPort-001-641-043
DB06711	MolPort-002-904-680
DB06711	MolPort-004-285-250
DB06712	MolPort-003-849-390
DB06715	MolPort-000-158-373
DB06715	MolPort-001-783-703
DB06715	MolPort-027-838-028
DB06717	MolPort-028-744-976
DB06723	MolPort-003-925-508
DB06723	MolPort-003-926-090
DB06725	MolPort-019-923-432
DB06727	MolPort-000-728-038
DB06727	MolPort-001-825-890
DB06727	MolPort-003-873-295
DB06727	MolPort-003-987-414
DB06727	MolPort-009-757-433
DB06727	MolPort-009-758-365
DB06727	MolPort-010-701-788
DB06727	MolPort-027-564-808
DB06727	MolPort-027-564-814
DB06727	MolPort-027-564-815
DB06727	MolPort-027-835-408
DB06727	MolPort-035-395-053
DB06728	MolPort-000-871-542
DB06728	MolPort-002-720-761
DB06729	MolPort-002-070-488
DB06730	MolPort-002-513-390
DB06730	MolPort-005-938-422
DB06731	MolPort-005-943-799
DB06743	MolPort-002-534-231
DB06743	MolPort-003-847-583
DB06743	MolPort-035-395-706
DB06744	MolPort-003-847-584
DB06744	MolPort-003-886-658
DB06744	MolPort-003-983-580
DB06745	MolPort-008-348-412
DB06751	MolPort-001-640-998
DB06751	MolPort-002-321-348
DB06751	MolPort-005-919-936
DB06766	MolPort-023-219-144
DB06768	MolPort-001-788-303
DB06768	MolPort-003-848-345
DB06768	MolPort-003-936-000
DB06770	MolPort-001-783-216
DB06771	MolPort-023-335-709
DB06772	MolPort-023-299-439
DB06775	MolPort-002-467-097
DB06775	MolPort-012-207-739
DB06775	MolPort-019-835-497
DB06777	MolPort-001-794-647
DB06777	MolPort-002-526-980
DB06777	MolPort-003-983-742
DB06777	MolPort-004-949-509
DB06777	MolPort-009-019-423
DB06777	MolPort-020-166-227
DB06777	MolPort-035-394-923
DB06781	MolPort-003-941-118
DB06795	MolPort-000-421-594
DB06795	MolPort-003-056-401
DB06795	MolPort-004-288-407
DB06795	MolPort-004-946-835
DB06795	MolPort-035-685-635
DB06802	MolPort-003-987-236
DB06803	MolPort-000-181-408
DB06809	MolPort-003-940-217
DB06809	MolPort-009-019-417
DB06809	MolPort-023-329-960
DB06809	MolPort-027-720-926
DB06810	MolPort-003-983-465
DB06810	MolPort-008-268-165
DB06813	MolPort-009-679-397
DB06813	MolPort-035-395-047
DB06817	MolPort-003-987-726
DB06817	MolPort-006-395-835
DB06827	MolPort-002-339-896
DB06827	MolPort-002-702-748
DB06836	MolPort-016-631-875
DB06838	MolPort-000-150-275
DB06838	MolPort-000-818-915
DB06838	MolPort-001-791-392
DB06838	MolPort-001-794-155
DB06838	MolPort-002-029-162
DB06838	MolPort-002-497-765
DB06838	MolPort-003-935-851
DB06839	MolPort-004-321-645
DB06839	MolPort-012-202-167
DB06839	MolPort-014-187-226
DB06842	MolPort-003-666-578
DB06851	MolPort-002-003-387
DB06852	MolPort-023-219-211
DB06877	MolPort-002-864-257
DB06889	MolPort-002-024-199
DB06890	MolPort-001-500-486
DB06893	MolPort-000-153-809
DB06894	MolPort-001-779-974
DB06902	MolPort-001-016-960
DB06906	MolPort-002-495-599
DB06906	MolPort-011-284-709
DB06907	MolPort-024-255-234
DB06917	MolPort-001-628-204
DB06934	MolPort-001-761-226
DB06934	MolPort-001-761-227
DB06934	MolPort-003-698-666
DB06935	MolPort-015-145-244
DB06938	MolPort-021-806-582
DB06950	MolPort-002-976-636
DB06960	MolPort-003-940-278
DB06964	MolPort-009-019-657
DB06969	MolPort-016-633-223
DB06970	MolPort-001-904-680
DB06973	MolPort-000-478-161
DB06978	MolPort-002-980-443
DB06987	MolPort-002-507-840
DB06987	MolPort-027-564-890
DB06987	MolPort-027-564-891
DB06999	MolPort-009-679-429
DB07004	MolPort-002-908-900
DB07012	MolPort-005-936-644
DB07014	MolPort-004-045-737
DB07034	MolPort-003-702-666
DB07037	MolPort-001-000-825
DB07038	MolPort-005-940-199
DB07044	MolPort-002-985-345
DB07055	MolPort-002-278-029
DB07057	MolPort-000-999-404
DB07060	MolPort-003-941-799
DB07061	MolPort-007-571-146
DB07069	MolPort-004-292-678
DB07073	MolPort-000-712-086
DB07080	MolPort-003-959-696
DB07084	MolPort-000-255-259
DB07086	MolPort-000-737-194
DB07086	MolPort-002-511-209
DB07090	MolPort-002-301-223
DB07094	MolPort-000-142-515
DB07096	MolPort-002-499-717
DB07099	MolPort-003-787-576
DB07101	MolPort-006-395-623
DB07101	MolPort-009-679-431
DB07101	MolPort-015-137-011
DB07104	MolPort-003-789-755
DB07106	MolPort-003-983-684
DB07108	MolPort-000-003-780
DB07108	MolPort-027-640-561
DB07109	MolPort-000-490-526
DB07109	MolPort-003-779-978
DB07109	MolPort-028-616-569
DB07110	MolPort-001-778-599
DB07110	MolPort-002-053-743
DB07114	MolPort-000-558-772
DB07118	MolPort-000-467-367
DB07118	MolPort-002-512-238
DB07123	MolPort-000-214-461
DB07129	MolPort-003-666-510
DB07129	MolPort-008-645-532
DB07129	MolPort-019-995-734
DB07138	MolPort-005-942-914
DB07152	MolPort-027-947-295
DB07155	MolPort-001-015-482
DB07159	MolPort-009-679-442
DB07159	MolPort-016-633-305
DB07176	MolPort-002-134-726
DB07185	MolPort-001-020-056
DB07188	MolPort-001-499-965
DB07191	MolPort-009-194-143
DB07191	MolPort-009-194-145
DB07192	MolPort-001-899-526
DB07195	MolPort-002-511-693
DB07196	MolPort-000-143-044
DB07217	MolPort-001-917-448
DB07222	MolPort-001-016-082
DB07232	MolPort-016-633-168
DB07259	MolPort-000-142-431
DB07262	MolPort-030-847-308
DB07281	MolPort-008-154-365
DB07291	MolPort-000-141-771
DB07292	MolPort-000-141-769
DB07301	MolPort-000-872-045
DB07304	MolPort-000-998-662
DB07305	MolPort-000-162-440
DB07309	MolPort-001-926-487
DB07313	MolPort-004-356-849
DB07330	MolPort-009-198-873
DB07330	MolPort-027-950-732
DB07331	MolPort-000-145-940
DB07338	MolPort-003-930-624
DB07340	MolPort-019-939-261
DB07347	MolPort-001-775-981
DB07348	MolPort-002-227-778
DB07348	MolPort-003-845-305
DB07348	MolPort-004-955-162
DB07352	MolPort-001-740-354
DB07355	MolPort-005-258-841
DB07361	MolPort-016-633-186
DB07364	MolPort-003-844-448
DB07365	MolPort-000-914-124
DB07365	MolPort-001-758-756
DB07365	MolPort-001-758-757
DB07365	MolPort-005-932-449
DB07365	MolPort-009-680-830
DB07365	MolPort-035-395-031
DB07368	MolPort-006-665-796
DB07368	MolPort-016-899-309
DB07372	MolPort-001-760-592
DB07373	MolPort-000-739-273
DB07373	MolPort-001-740-071
DB07373	MolPort-002-506-962
DB07374	MolPort-003-666-504
DB07374	MolPort-004-959-756
DB07375	MolPort-000-715-082
DB07375	MolPort-001-740-070
DB07375	MolPort-003-657-408
DB07376	MolPort-003-927-491
DB07381	MolPort-001-781-724
DB07381	MolPort-016-636-703
DB07381	MolPort-016-636-704
DB07384	MolPort-004-292-634
DB07384	MolPort-004-771-530
DB07384	MolPort-004-771-565
DB07387	MolPort-003-907-218
DB07388	MolPort-014-186-152
DB07392	MolPort-000-476-263
DB07398	MolPort-001-620-497
DB07401	MolPort-005-932-928
DB07403	MolPort-035-395-876
DB07407	MolPort-000-928-202
DB07408	MolPort-000-811-145
DB07412	MolPort-000-158-199
DB07418	MolPort-001-830-413
DB07423	MolPort-009-679-416
DB07423	MolPort-019-905-712
DB07429	MolPort-001-918-599
DB07436	MolPort-026-533-164
DB07440	MolPort-000-630-349
DB07440	MolPort-000-630-366
DB07440	MolPort-000-644-343
DB07440	MolPort-009-755-369
DB07445	MolPort-000-824-007
DB07445	MolPort-019-744-153
DB07447	MolPort-000-738-122
DB07447	MolPort-002-506-880
DB07447	MolPort-002-510-861
DB07453	MolPort-000-719-189
DB07453	MolPort-001-759-204
DB07453	MolPort-002-644-018
DB07459	MolPort-004-000-036
DB07460	MolPort-023-331-963
DB07465	MolPort-021-783-241
DB07475	MolPort-003-845-298
DB07475	MolPort-006-069-219
DB07475	MolPort-027-950-465
DB07477	MolPort-001-768-584
DB07483	MolPort-024-375-763
DB07485	MolPort-001-013-894
DB07488	MolPort-000-925-479
DB07489	MolPort-000-919-756
DB07495	MolPort-009-019-682
DB07496	MolPort-000-393-991
DB07496	MolPort-001-839-678
DB07496	MolPort-006-309-500
DB07498	MolPort-002-890-065
DB07503	MolPort-021-804-918
DB07506	MolPort-000-733-538
DB07506	MolPort-005-940-260
DB07513	MolPort-009-194-115
DB07518	MolPort-027-947-949
DB07529	MolPort-016-586-844
DB07532	MolPort-014-546-384
DB07539	MolPort-002-928-229
DB07543	MolPort-003-845-579
DB07543	MolPort-006-823-483
DB07557	MolPort-002-500-165
DB07557	MolPort-002-911-150
DB07557	MolPort-003-699-514
DB07557	MolPort-003-892-345
DB07560	MolPort-007-592-306
DB07565	MolPort-006-112-736
DB07572	MolPort-006-832-617
DB07573	MolPort-001-910-804
DB07573	MolPort-002-085-621
DB07594	MolPort-000-424-874
DB07597	MolPort-023-334-317
DB07598	MolPort-006-392-654
DB07611	MolPort-001-782-702
DB07614	MolPort-001-794-734
DB07615	MolPort-000-375-102
DB07615	MolPort-009-194-149
DB07616	MolPort-000-682-120
DB07617	MolPort-033-492-352
DB07620	MolPort-002-891-660
DB07623	MolPort-002-568-669
DB07631	MolPort-003-933-246
DB07631	MolPort-006-130-569
DB07634	MolPort-000-900-715
DB07635	MolPort-002-317-260
DB07637	MolPort-002-887-590
DB07637	MolPort-006-111-162
DB07637	MolPort-020-004-219
DB07641	MolPort-000-474-112
DB07645	MolPort-001-783-819
DB07653	MolPort-002-125-656
DB07661	MolPort-001-592-123
DB07662	MolPort-035-395-765
DB07667	MolPort-002-592-964
DB07669	MolPort-001-817-681
DB07673	MolPort-001-790-916
DB07674	MolPort-002-131-634
DB07674	MolPort-006-309-371
DB07677	MolPort-009-198-881
DB07681	MolPort-002-497-864
DB07681	MolPort-008-427-095
DB07690	MolPort-002-507-414
DB07690	MolPort-002-903-998
DB07690	MolPort-027-836-049
DB07691	MolPort-005-389-230
DB07697	MolPort-000-063-134
DB07701	MolPort-003-666-560
DB07701	MolPort-009-019-484
DB07702	MolPort-002-512-277
DB07702	MolPort-003-892-015
DB07702	MolPort-006-069-173
DB07702	MolPort-030-084-234
DB07705	MolPort-003-666-381
DB07711	MolPort-003-941-234
DB07715	MolPort-000-165-354
DB07718	MolPort-001-792-014
DB07720	MolPort-003-983-567
DB07720	MolPort-003-983-861
DB07722	MolPort-011-010-318
DB07723	MolPort-002-085-835
DB07726	MolPort-001-759-776
DB07729	MolPort-002-311-032
DB07753	MolPort-000-003-168
DB07758	MolPort-000-828-278
DB07759	MolPort-000-931-494
DB07767	MolPort-000-490-395
DB07767	MolPort-003-986-654
DB07767	MolPort-005-938-373
DB07767	MolPort-005-938-374
DB07767	MolPort-011-018-530
DB07767	MolPort-023-221-900
DB07768	MolPort-000-691-652
DB07768	MolPort-002-911-250
DB07768	MolPort-003-941-299
DB07776	MolPort-001-016-955
DB07788	MolPort-008-268-226
DB07794	MolPort-009-194-122
DB07795	MolPort-000-882-130
DB07802	MolPort-007-945-917
DB07803	MolPort-000-146-264
DB07803	MolPort-001-769-863
DB07805	MolPort-002-877-449
DB07808	MolPort-002-885-972
DB07810	MolPort-002-497-754
DB07814	MolPort-002-507-417
DB07814	MolPort-002-984-651
DB07814	MolPort-003-931-014
DB07814	MolPort-008-268-263
DB07815	MolPort-023-220-614
DB07823	MolPort-001-025-189
DB07823	MolPort-002-562-221
DB07824	MolPort-002-743-893
DB07825	MolPort-003-247-685
DB07838	MolPort-002-932-566
DB07849	MolPort-005-259-498
DB07849	MolPort-012-212-391
DB07852	MolPort-001-794-059
DB07859	MolPort-016-633-237
DB07860	MolPort-001-760-179
DB07863	MolPort-001-526-073
DB07865	MolPort-002-727-388
DB07870	MolPort-003-933-562
DB07876	MolPort-019-939-235
DB07880	MolPort-001-759-963
DB07880	MolPort-003-925-542
DB07886	MolPort-000-713-768
DB07886	MolPort-002-157-619
DB07888	MolPort-027-836-626
DB07891	MolPort-002-511-460
DB07896	MolPort-001-790-997
DB07896	MolPort-003-927-037
DB07896	MolPort-006-136-559
DB07896	MolPort-023-333-480
DB07901	MolPort-001-840-843
DB07907	MolPort-003-913-295
DB07908	MolPort-003-801-271
DB07919	MolPort-000-745-604
DB07919	MolPort-003-941-580
DB07923	MolPort-002-893-586
DB07923	MolPort-003-938-890
DB07923	MolPort-003-990-382
DB07923	MolPort-008-267-944
DB07923	MolPort-028-960-270
DB07923	MolPort-028-960-485
DB07924	MolPort-002-893-586
DB07924	MolPort-003-938-890
DB07924	MolPort-003-990-382
DB07924	MolPort-008-267-944
DB07924	MolPort-028-960-270
DB07924	MolPort-028-960-485
DB07931	MolPort-002-319-524
DB07931	MolPort-006-117-094
DB07933	MolPort-016-633-249
DB07941	MolPort-021-804-991
DB07950	MolPort-000-145-707
DB07950	MolPort-002-111-389
DB07950	MolPort-002-457-153
DB07950	MolPort-006-309-295
DB07950	MolPort-023-221-873
DB07951	MolPort-003-930-697
DB07951	MolPort-024-537-674
DB07951	MolPort-027-743-378
DB07952	MolPort-001-788-906
DB07953	MolPort-000-845-538
DB07953	MolPort-002-536-589
DB07953	MolPort-002-660-124
DB07954	MolPort-001-737-339
DB07954	MolPort-001-792-510
DB07959	MolPort-016-542-829
DB07971	MolPort-002-702-929
DB07972	MolPort-002-025-261
DB07980	MolPort-000-770-602
DB07980	MolPort-002-747-983
DB07980	MolPort-003-931-374
DB07980	MolPort-005-933-877
DB07992	MolPort-000-141-472
DB07995	MolPort-003-940-406
DB07996	MolPort-003-848-280
DB07996	MolPort-003-983-768
DB07996	MolPort-030-847-309
DB07996	MolPort-030-934-309
DB07997	MolPort-003-848-715
DB08007	MolPort-024-788-796
DB08027	MolPort-001-807-081
DB08032	MolPort-000-681-267
DB08034	MolPort-001-487-812
DB08034	MolPort-009-660-228
DB08036	MolPort-008-268-186
DB08039	MolPort-003-959-609
DB08041	MolPort-027-836-180
DB08049	MolPort-000-852-912
DB08052	MolPort-023-276-976
DB08059	MolPort-001-740-042
DB08059	MolPort-003-983-813
DB08061	MolPort-001-684-207
DB08062	MolPort-002-913-112
DB08062	MolPort-023-292-837
DB08065	MolPort-014-625-773
DB08067	MolPort-009-679-504
DB08069	MolPort-000-871-908
DB08076	MolPort-002-853-158
DB08078	MolPort-003-946-379
