drugbank_id	zinc_id
DB01224	ZINC01530748
DB01224	ZINC19632628
DB01227	ZINC01530967
DB01228	ZINC00607849
DB01228	ZINC04213101
DB01230	ZINC00000591
DB01230	ZINC05279694
DB01230	ZINC12410246
DB01231	ZINC00968266
DB01232	ZINC03914596
DB01233	ZINC01530716
DB01234	ZINC01322099
DB01234	ZINC03830285
DB01234	ZINC03830286
DB01234	ZINC03830287
DB01234	ZINC03830288
DB01234	ZINC03875332
DB01234	ZINC03876136
DB01234	ZINC03978012
DB01234	ZINC03978013
DB01234	ZINC03978014
DB01234	ZINC03978043
DB01234	ZINC03978044
DB01234	ZINC03978045
DB01234	ZINC03995854
DB01234	ZINC03995856
DB01234	ZINC03995859
DB01234	ZINC05211504
DB01234	ZINC05211506
DB01234	ZINC05211516
DB01234	ZINC05211518
DB01234	ZINC05276239
DB01234	ZINC05276259
DB01234	ZINC11592631
DB01234	ZINC11592632
DB01234	ZINC11592633
DB01234	ZINC11592634
DB01234	ZINC13783174
DB01234	ZINC13815692
DB01234	ZINC13815696
DB01234	ZINC29747058
DB01234	ZINC36379614
DB01234	ZINC36379615
DB01234	ZINC36533736
DB01234	ZINC43721363
DB01235	ZINC00895199
DB01235	ZINC01506908
DB01236	ZINC01530810
DB01238	ZINC01851149
DB01239	ZINC00001137
DB01239	ZINC06008178
DB01239	ZINC31261349
DB01240	ZINC03813078
DB01240	ZINC12495062
DB01240	ZINC13521639
DB01240	ZINC21983257
DB01240	ZINC21983259
DB01240	ZINC21983261
DB01240	ZINC44682019
DB01240	ZINC71769593
DB01241	ZINC01530641
DB01242	ZINC00020248
DB01243	ZINC00001131
DB01244	ZINC03812918
DB01244	ZINC03830283
DB01245	ZINC01532339
DB01246	ZINC00000808
DB01246	ZINC00896681
DB01247	ZINC00001587
DB01250	ZINC03812865
DB01250	ZINC12503280
DB01251	ZINC01482077
DB01252	ZINC01482913
DB01252	ZINC11616579
DB01252	ZINC11616580
DB01252	ZINC11616581
DB01252	ZINC13900201
DB01252	ZINC21985879
DB01253	ZINC03872471
DB01253	ZINC03872472
DB01253	ZINC03872473
DB01253	ZINC03872474
DB01254	ZINC21982951
DB01255	ZINC11680943
DB01256	ZINC29051126
DB01259	ZINC01550477
DB01260	ZINC04212851
DB01260	ZINC13831341
DB01260	ZINC15449366
DB01260	ZINC15449368
DB01260	ZINC15449369
DB01260	ZINC15449371
DB01260	ZINC22129830
DB01260	ZINC38339114
DB01260	ZINC40163066
DB01260	ZINC40163067
DB01260	ZINC40163068
DB01260	ZINC40163069
DB01261	ZINC01489478
DB01261	ZINC22011950
DB01262	ZINC00001253
DB01262	ZINC04533818
DB01262	ZINC08627921
DB01262	ZINC08627922
DB01262	ZINC11678826
DB01262	ZINC16929327
DB01262	ZINC17027370
DB01265	ZINC00002159
DB01265	ZINC00025672
DB01265	ZINC01842580
DB01265	ZINC02545102
DB01265	ZINC02572653
DB01265	ZINC03831529
DB01265	ZINC05765078
DB01265	ZINC06072455
DB01267	ZINC01481956
DB01267	ZINC04214700
DB01268	ZINC03964325
DB01268	ZINC13673696
DB01273	ZINC01481833
DB01273	ZINC12503283
DB01274	ZINC00000856
DB01274	ZINC00897256
DB01274	ZINC00897258
DB01274	ZINC02599970
DB01275	ZINC12360535
DB01280	ZINC00006508
DB01280	ZINC01693850
DB01280	ZINC03823492
DB01280	ZINC04758477
DB01280	ZINC04758478
DB01280	ZINC04758479
DB01280	ZINC04758480
DB01280	ZINC05998706
DB01280	ZINC22063177
DB01283	ZINC00007563
DB01288	ZINC00020252
DB01288	ZINC00057319
DB01288	ZINC00057320
DB01288	ZINC00057321
DB01289	ZINC00537804
DB01291	ZINC00000637
DB01291	ZINC00897261
DB01294	ZINC00001554
DB01295	ZINC01542891
DB01295	ZINC01719652
DB01296	ZINC01529396
DB01296	ZINC02026774
DB01296	ZINC02047457
DB01296	ZINC02380010
DB01296	ZINC03830887
DB01296	ZINC03830888
DB01296	ZINC03830889
DB01296	ZINC03830890
DB01296	ZINC03860468
DB01296	ZINC03860469
DB01296	ZINC03861073
DB01296	ZINC03861074
DB01296	ZINC04096149
DB01296	ZINC05226879
DB01296	ZINC05226883
DB01296	ZINC05226887
DB01296	ZINC05443821
DB01296	ZINC05620508
DB01296	ZINC09209369
DB01296	ZINC09209370
DB01296	ZINC09209371
DB01296	ZINC09209372
DB01296	ZINC16123769
DB01296	ZINC21984724
DB01296	ZINC21984726
DB01296	ZINC25720380
DB01296	ZINC40720208
DB01296	ZINC44608380
DB01297	ZINC00000652
DB01297	ZINC00967917
DB01299	ZINC00002094
DB01301	ZINC14880004
DB01303	ZINC03079337
DB01320	ZINC01530922
DB01324	ZINC01530906
DB01324	ZINC01530907
DB01325	ZINC00000686
DB01325	ZINC00896838
DB01326	ZINC01530585
DB01326	ZINC01530586
DB01326	ZINC03830394
DB01326	ZINC03830395
DB01326	ZINC03830396
DB01326	ZINC03977816
DB01326	ZINC04097293
DB01326	ZINC08035451
DB01327	ZINC03830405
DB01327	ZINC03830406
DB01327	ZINC03830407
DB01327	ZINC03830408
DB01328	ZINC03830426
DB01328	ZINC03830428
DB01329	ZINC03830429
DB01329	ZINC03830430
DB01329	ZINC03830432
DB01329	ZINC03977812
DB01329	ZINC03977813
DB01330	ZINC03830441
DB01331	ZINC03830449
DB01331	ZINC03830450
DB01331	ZINC03830451
DB01331	ZINC03830452
DB01332	ZINC01530594
DB01332	ZINC03830477
DB01332	ZINC03830479
DB01332	ZINC03871970
DB01332	ZINC11592809
DB01332	ZINC11592810
DB01332	ZINC33957407
DB01333	ZINC01530597
DB01333	ZINC03830515
DB01333	ZINC03830516
DB01333	ZINC03830517
DB01333	ZINC03978030
DB01333	ZINC03978031
DB01333	ZINC07996915
DB01337	ZINC03995678
DB01337	ZINC03995679
DB01337	ZINC03995681
DB01337	ZINC03995683
DB01337	ZINC04097383
DB01337	ZINC15449259
DB01337	ZINC15449261
DB01337	ZINC15449263
DB01337	ZINC27548028
DB01337	ZINC61389385
DB01337	ZINC61389390
DB01339	ZINC04097404
DB01339	ZINC15449328
DB01339	ZINC15449330
DB01339	ZINC15449331
DB01339	ZINC15449333
DB01339	ZINC19685782
DB01339	ZINC19685784
DB01339	ZINC19685786
DB01339	ZINC61389394
DB01339	ZINC61389396
DB01340	ZINC03781951
DB01340	ZINC03872072
DB01346	ZINC00402416
DB01346	ZINC00403582
DB01346	ZINC00896228
DB01346	ZINC00968238
DB01346	ZINC01319234
DB01346	ZINC01842530
DB01346	ZINC02020519
DB01346	ZINC03137566
DB01346	ZINC03831403
DB01346	ZINC03831404
DB01346	ZINC03831405
DB01346	ZINC04289113
DB01346	ZINC04521307
DB01346	ZINC05141311
DB01346	ZINC06484901
DB01346	ZINC09212424
DB01348	ZINC04217459
DB01348	ZINC13519996
DB01348	ZINC31333233
DB01348	ZINC40434160
DB01348	ZINC52955714
DB01351	ZINC04811698
DB01351	ZINC04811699
DB01352	ZINC18167382
DB01355	ZINC02041360
DB01355	ZINC03830910
DB01357	ZINC00968316
DB01357	ZINC01041177
DB01357	ZINC03815424
DB01357	ZINC03831043
DB01357	ZINC03831044
DB01357	ZINC03831045
DB01357	ZINC03831046
DB01357	ZINC04026437
DB01357	ZINC04026438
DB01357	ZINC04026439
DB01357	ZINC04369800
DB01357	ZINC04369801
DB01357	ZINC05920288
DB01357	ZINC09231483
DB01357	ZINC09231484
DB01357	ZINC43604253
DB01357	ZINC43604256
DB01359	ZINC00001898
DB01362	ZINC03830943
DB01362	ZINC03830944
DB01362	ZINC03830945
DB01362	ZINC03830946
DB01364	ZINC00020259
DB01364	ZINC00074836
DB01364	ZINC00074838
DB01364	ZINC00074840
DB01365	ZINC08132748
DB01366	ZINC08586423
DB01366	ZINC08632267
DB01366	ZINC08674159
DB01366	ZINC09212643
DB01366	ZINC19632678
DB01366	ZINC19632683
DB01366	ZINC19632688
DB01366	ZINC19632692
DB01367	ZINC19875504
DB01367	ZINC19875505
DB01375	ZINC04658552
DB01380	ZINC01610961
DB01380	ZINC03830603
DB01380	ZINC03830604
DB01380	ZINC03830605
DB01380	ZINC03830606
DB01380	ZINC03875334
DB01380	ZINC03978023
DB01380	ZINC03978024
DB01380	ZINC03978025
DB01380	ZINC03978026
DB01380	ZINC04535875
DB01380	ZINC04731245
DB01380	ZINC04731246
DB01380	ZINC05663900
DB01380	ZINC11592859
DB01380	ZINC11592860
DB01380	ZINC11592861
DB01380	ZINC11592862
DB01380	ZINC44356352
DB01384	ZINC03831268
DB01384	ZINC03831269
DB01384	ZINC03831270
DB01384	ZINC03831271
DB01384	ZINC36377962
DB01388	ZINC03782486
DB01392	ZINC00608133
DB01392	ZINC01698316
DB01392	ZINC02083344
DB01392	ZINC02573069
DB01392	ZINC03643476
DB01392	ZINC03860825
DB01392	ZINC03861548
DB01392	ZINC03872147
DB01392	ZINC03881666
DB01392	ZINC03953891
DB01392	ZINC03977785
DB01392	ZINC04398249
DB01392	ZINC04535881
DB01392	ZINC05227136
DB01392	ZINC05511122
DB01392	ZINC05511199
DB01392	ZINC05558110
DB01392	ZINC05997298
DB01392	ZINC08612943
DB01392	ZINC08681447
DB01393	ZINC03956919
DB01394	ZINC00607790
DB01394	ZINC00621853
DB01395	ZINC03927200
DB01395	ZINC11679619
DB01395	ZINC21992663
DB01395	ZINC26500864
DB01395	ZINC26500865
DB01395	ZINC26500868
DB01395	ZINC39296195
DB01395	ZINC39296197
DB01397	ZINC00001554
DB01398	ZINC00001554
DB01399	ZINC00002062
DB01400	ZINC00001792
DB01401	ZINC00001554
DB01401	ZINC03079337
DB01403	ZINC00020246
DB01403	ZINC00057400
DB01406	ZINC03830627
DB01406	ZINC03830628
DB01406	ZINC03830629
DB01406	ZINC03830630
DB01406	ZINC03881955
DB01406	ZINC03881956
DB01406	ZINC03881957
DB01406	ZINC03881958
DB01406	ZINC03995673
DB01406	ZINC03995674
DB01406	ZINC03995676
DB01406	ZINC04029101
DB01406	ZINC04029102
DB01406	ZINC04029103
DB01406	ZINC04029104
DB01406	ZINC05275849
DB01406	ZINC05275945
DB01406	ZINC05276682
DB01406	ZINC05276772
DB01406	ZINC07997791
DB01406	ZINC11592645
DB01406	ZINC11592646
DB01406	ZINC12660412
DB01406	ZINC13298321
DB01406	ZINC43601781
DB01407	ZINC00057261
DB01407	ZINC00057262
DB01408	ZINC00597556
DB01408	ZINC02021931
DB01409	ZINC12503291
DB01409	ZINC13900863
DB01410	ZINC36047105
DB01410	ZINC36047107
DB01410	ZINC36047108
DB01410	ZINC36047110
DB01410	ZINC36580061
DB01410	ZINC36580062
DB01410	ZINC36580063
DB01410	ZINC36580064
DB01412	ZINC00002151
DB01413	ZINC03871923
DB01413	ZINC03871924
DB01413	ZINC03871925
DB01413	ZINC08035460
DB01413	ZINC09230258
DB01413	ZINC21999743
DB01414	ZINC03830496
DB01415	ZINC01530999
DB01415	ZINC03871967
DB01415	ZINC04097462
DB01416	ZINC03830453
DB01418	ZINC03875999
DB01418	ZINC03876000
DB01420	ZINC00002143
DB01420	ZINC00173966
DB01420	ZINC00490791
DB01420	ZINC00517860
DB01420	ZINC00968482
DB01420	ZINC03875077
DB01420	ZINC03875078
DB01420	ZINC03875079
DB01420	ZINC03875080
DB01420	ZINC03979064
DB01420	ZINC03979065
DB01420	ZINC03979066
DB01420	ZINC05273904
DB01420	ZINC05428275
DB01420	ZINC05428278
DB01420	ZINC09231959
DB01420	ZINC11592849
DB01420	ZINC11592850
DB01420	ZINC11592851
DB01420	ZINC13298539
DB01420	ZINC43278964
DB01422	ZINC15831592
DB01423	ZINC01846079
DB01423	ZINC01846080
DB01424	ZINC00057115
DB01425	ZINC12503300
DB01425	ZINC12503303
DB01426	ZINC00898188
DB01426	ZINC08214788
DB01426	ZINC08220548
DB01426	ZINC14880007
DB01426	ZINC67911384
DB01427	ZINC08673078
DB01428	ZINC00136138
DB01429	ZINC01420561
DB01430	ZINC26573040
DB01431	ZINC03830191
DB01431	ZINC03830192
DB01431	ZINC03830193
DB01431	ZINC03830194
DB01431	ZINC03876160
DB01431	ZINC03876161
DB01431	ZINC03876162
DB01431	ZINC03876163
DB01431	ZINC04214767
DB01431	ZINC32911511
DB01433	ZINC01530967
DB01434	ZINC01041186
DB01434	ZINC03881950
DB01434	ZINC03881951
DB01434	ZINC03881952
DB01434	ZINC04557175
DB01434	ZINC05750931
DB01434	ZINC05750992
DB01434	ZINC05764407
DB01434	ZINC05764524
DB01434	ZINC13467252
DB01435	ZINC00061044
DB01436	ZINC11616345
DB01436	ZINC12484965
DB01436	ZINC15657803
DB01436	ZINC21983611
DB01436	ZINC21983613
DB01436	ZINC21983615
DB01436	ZINC26522798
DB01436	ZINC29226150
DB01436	ZINC33820661
DB01436	ZINC33820662
DB01436	ZINC35565082
DB01436	ZINC35565083
DB01436	ZINC35565084
DB01436	ZINC40433779
DB01436	ZINC43773444
DB01436	ZINC56960323
DB01436	ZINC56960326
DB01436	ZINC64033855
DB01436	ZINC66354164
DB01437	ZINC01530796
DB01437	ZINC01530797
DB01438	ZINC18847043
DB01439	ZINC05458875
DB01439	ZINC05458893
DB01440	ZINC01532805
DB01441	ZINC02583773
DB01442	ZINC02001081
DB01442	ZINC02001082
DB01445	ZINC00001070
DB01446	ZINC00404450
DB01446	ZINC00404451
DB01452	ZINC00608316
DB01452	ZINC04097183
DB01453	ZINC01850151
DB01453	ZINC01850153
DB01454	ZINC00000859
DB01454	ZINC00403053
DB01460	ZINC01999162
DB01461	ZINC01608965
DB01462	ZINC04215955
DB01465	ZINC01586284
DB01465	ZINC01841010
DB01466	ZINC00001391
DB01466	ZINC03629718
DB01467	ZINC01850396
DB01467	ZINC01850397
DB01470	ZINC01850106
DB01470	ZINC01850108
DB01471	ZINC04215173
DB01472	ZINC00403035
DB01472	ZINC00403036
DB01473	ZINC01087483
DB01473	ZINC03830195
DB01476	ZINC00607918
DB01476	ZINC01850314
DB01477	ZINC06624427
DB01477	ZINC06624428
DB01477	ZINC12478058
DB01477	ZINC12478065
DB01481	ZINC04791927
DB01481	ZINC08615451
DB01481	ZINC16921565
DB01481	ZINC16921569
DB01481	ZINC16921573
DB01481	ZINC16921576
DB01481	ZINC21992649
DB01481	ZINC21992652
DB01481	ZINC34801333
DB01481	ZINC34801334
DB01481	ZINC34801335
DB01481	ZINC35566892
DB01483	ZINC13545632
DB01484	ZINC00000092
DB01484	ZINC00402865
DB01486	ZINC00001100
DB01486	ZINC00001930
DB01486	ZINC00157545
DB01486	ZINC00157548
DB01488	ZINC00897457
DB01490	ZINC13588697
DB01490	ZINC13588698
DB01491	ZINC04213012
DB01491	ZINC05458642
DB01493	ZINC04215863
DB01494	ZINC01532728
DB01494	ZINC03872049
DB01495	ZINC00061044
DB01495	ZINC03872049
DB01497	ZINC04102214
DB01497	ZINC05561290
DB01498	ZINC01587665
DB01501	ZINC00601317
DB01506	ZINC01718765
DB01509	ZINC00000741
DB01509	ZINC00403033
DB01511	ZINC01255325
DB01512	ZINC04216508
DB01512	ZINC06010196
DB01512	ZINC44964042
DB01512	ZINC44964044
DB01514	ZINC04216375
DB01515	ZINC00900444
DB01515	ZINC02572652
DB01515	ZINC07058559
DB01516	ZINC01668943
DB01516	ZINC01850907
DB01520	ZINC00002131
DB01521	ZINC04025017
DB01521	ZINC04025019
DB01521	ZINC04025020
DB01521	ZINC04025021
DB01521	ZINC16028426
DB01521	ZINC16028430
DB01521	ZINC33953170
DB01521	ZINC33953172
DB01522	ZINC01530967
DB01524	ZINC00586006
DB01524	ZINC00586007
DB01524	ZINC00586008
DB01524	ZINC00586009
DB01524	ZINC03814414
DB01524	ZINC03830223
DB01524	ZINC03830224
DB01524	ZINC03830225
DB01524	ZINC03830226
DB01524	ZINC04026334
DB01524	ZINC04026335
DB01524	ZINC04026336
DB01524	ZINC08551666
DB01524	ZINC08551667
DB01524	ZINC08551668
DB01524	ZINC08551669
DB01524	ZINC43380342
DB01524	ZINC43573953
DB01524	ZINC43573954
DB01524	ZINC43573955
DB01525	ZINC00900474
DB01525	ZINC04098901
DB01525	ZINC17003597
DB01526	ZINC03814413
DB01526	ZINC04655064
DB01526	ZINC16890138
DB01526	ZINC21984608
DB01526	ZINC21984609
DB01526	ZINC34051554
DB01526	ZINC38337178
DB01527	ZINC00001204
DB01528	ZINC05765126
DB01528	ZINC05765127
DB01530	ZINC03814411
DB01530	ZINC03814412
DB01530	ZINC03843754
DB01530	ZINC03843755
DB01530	ZINC03843756
DB01530	ZINC03843757
DB01530	ZINC04023792
DB01530	ZINC04023794
DB01530	ZINC04023795
DB01530	ZINC04023797
DB01530	ZINC04096226
DB01530	ZINC04175377
DB01530	ZINC04175379
DB01530	ZINC04175470
DB01530	ZINC04175472
DB01530	ZINC04175474
DB01530	ZINC04467880
DB01530	ZINC04534009
DB01530	ZINC05764361
DB01530	ZINC06500050
DB01530	ZINC08681593
DB01530	ZINC08681594
DB01530	ZINC08681595
DB01530	ZINC09212280
DB01530	ZINC13298298
DB01530	ZINC13298299
DB01530	ZINC13298300
DB01530	ZINC13298301
DB01530	ZINC13298302
DB01530	ZINC13298303
DB01530	ZINC13547309
DB01530	ZINC21986282
DB01530	ZINC27204363
DB01530	ZINC27524522
DB01530	ZINC43735738
DB01530	ZINC43735739
DB01530	ZINC56871011
DB01530	ZINC71404571
DB01530	ZINC71775088
DB01535	ZINC04215196
DB01536	ZINC00105229
DB01536	ZINC00120294
DB01536	ZINC01694494
DB01536	ZINC02046798
DB01536	ZINC03871562
DB01536	ZINC03871563
DB01536	ZINC03871564
DB01536	ZINC04081961
DB01536	ZINC04081965
DB01536	ZINC04428526
DB01536	ZINC04534097
DB01536	ZINC13719625
DB01536	ZINC17146518
DB01536	ZINC17146520
DB01536	ZINC17146522
DB01536	ZINC17146525
DB01537	ZINC02564752
DB01539	ZINC00392688
DB01539	ZINC19618044
DB01541	ZINC04073878
DB01541	ZINC04073879
DB01541	ZINC04073880
DB01541	ZINC04073881
DB01541	ZINC04215042
DB01541	ZINC04531973
DB01541	ZINC04531974
DB01541	ZINC04531975
DB01541	ZINC04531976
DB01541	ZINC05211874
DB01541	ZINC05211882
DB01541	ZINC05211891
DB01541	ZINC14442727
DB01541	ZINC14442729
DB01541	ZINC14442731
DB01541	ZINC14442733
DB01541	ZINC43742863
DB01541	ZINC43742864
DB01541	ZINC43742865
DB01541	ZINC43742866
DB01544	ZINC03812994
DB01546	ZINC00139367
DB01546	ZINC00139370
DB01548	ZINC04102215
DB01549	ZINC01481918
DB01550	ZINC01850623
DB01550	ZINC01850625
DB01551	ZINC04215736
DB01555	ZINC01530967
DB01556	ZINC00122765
DB01557	ZINC01664586
DB01557	ZINC01664587
DB01558	ZINC00001051
DB01560	ZINC00001101
DB01560	ZINC00402794
DB01560	ZINC53165482
DB01561	ZINC00173985
DB01561	ZINC00394228
DB01561	ZINC00586419
DB01561	ZINC00967517
DB01561	ZINC03844006
DB01561	ZINC03844007
DB01561	ZINC03844008
DB01561	ZINC03844009
DB01561	ZINC03846839
DB01561	ZINC03846840
DB01561	ZINC03881403
DB01561	ZINC04081985
DB01561	ZINC04081988
DB01561	ZINC04096200
DB01561	ZINC04175374
DB01561	ZINC04175375
DB01561	ZINC04228297
DB01561	ZINC04228298
DB01561	ZINC04534041
DB01561	ZINC08551214
DB01561	ZINC08551215
DB01561	ZINC09212437
DB01561	ZINC09212438
DB01561	ZINC12371950
DB01561	ZINC16890045
DB01561	ZINC43743236
DB01561	ZINC43743237
DB01563	ZINC03872049
DB01564	ZINC04215173
DB01565	ZINC04102205
DB01565	ZINC05966735
DB01565	ZINC37634012
DB01566	ZINC00000441
DB01566	ZINC00403024
DB01567	ZINC00001460
DB01568	ZINC04212674
DB01569	ZINC04216332
DB01570	ZINC05458878
DB01570	ZINC05458899
DB01570	ZINC12500934
DB01570	ZINC12500936
DB01571	ZINC01850436
DB01571	ZINC04213748
DB01571	ZINC05458868
DB01571	ZINC05458886
DB01576	ZINC06021033
DB01576	ZINC06036847
DB01577	ZINC06021043
DB01577	ZINC08466459
DB01578	ZINC08143715
DB01578	ZINC08143718
DB01578	ZINC08143720
DB01578	ZINC08143723
DB01579	ZINC00001920
DB01579	ZINC22010375
DB01579	ZINC22010379
DB01579	ZINC22010382
DB01579	ZINC22010387
DB01580	ZINC01542924
DB01580	ZINC01999544
DB01581	ZINC00057501
DB01582	ZINC00057494
DB01583	ZINC03830993
DB01583	ZINC03830999
DB01583	ZINC03831000
DB01586	ZINC00608243
DB01586	ZINC01484336
DB01586	ZINC02123751
DB01586	ZINC02559930
DB01586	ZINC02573094
DB01586	ZINC03831598
DB01586	ZINC03831599
DB01586	ZINC03831600
DB01586	ZINC03831601
DB01586	ZINC03914808
DB01586	ZINC03914809
DB01586	ZINC03918161
DB01586	ZINC03977877
DB01586	ZINC03977878
DB01586	ZINC03977879
DB01586	ZINC03977880
DB01586	ZINC03977902
DB01586	ZINC03977903
DB01586	ZINC03977904
DB01586	ZINC03977905
DB01586	ZINC04071656
DB01586	ZINC04082061
DB01586	ZINC04082062
DB01586	ZINC04082064
DB01586	ZINC04082065
DB01586	ZINC04293156
DB01586	ZINC04293157
DB01586	ZINC04293158
DB01586	ZINC04293159
DB01586	ZINC05515577
DB01586	ZINC05515578
DB01586	ZINC05532212
DB01586	ZINC05532217
DB01586	ZINC11592588
DB01586	ZINC11592589
DB01586	ZINC11592590
DB01586	ZINC11592591
DB01586	ZINC12358821
DB01586	ZINC12358822
DB01586	ZINC13298343
DB01586	ZINC13298345
DB01586	ZINC16576255
DB01586	ZINC16576256
DB01586	ZINC16576258
DB01586	ZINC16576260
DB01586	ZINC16958862
DB01586	ZINC21983198
DB01586	ZINC21983199
DB01586	ZINC21983201
DB01586	ZINC21983203
DB01586	ZINC33820741
DB01586	ZINC36377952
DB01586	ZINC37629326
DB01586	ZINC37629328
DB01586	ZINC43743266
DB01586	ZINC43743267
DB01586	ZINC43743268
DB01586	ZINC43743269
DB01586	ZINC44003889
DB01586	ZINC64220354
DB01586	ZINC64220355
DB01586	ZINC66331656
DB01586	ZINC71766913
DB01588	ZINC00001971
DB01591	ZINC00895030
DB01591	ZINC03936683
DB01591	ZINC06582254
DB01591	ZINC11616187
DB01591	ZINC11616188
DB01595	ZINC04311748
DB01597	ZINC01529258
DB01597	ZINC04095696
DB01597	ZINC04097341
DB01597	ZINC13549848
DB01597	ZINC13549850
DB01597	ZINC13831255
DB01597	ZINC26026012
DB01598	ZINC03830926
DB01598	ZINC03830927
DB01598	ZINC03872894
DB01598	ZINC03872896
DB01598	ZINC04097225
DB01598	ZINC05735389
DB01598	ZINC26291731
DB01598	ZINC31261819
DB01598	ZINC32911503
DB01599	ZINC01530755
DB01600	ZINC00000767
DB01600	ZINC00002282
DB01601	ZINC03951740
DB01602	ZINC01531001
DB01602	ZINC01999399
DB01602	ZINC03871629
DB01602	ZINC03871630
DB01602	ZINC03871631
DB01602	ZINC03871632
DB01602	ZINC03977805
DB01602	ZINC04097464
DB01602	ZINC04097465
DB01602	ZINC08035349
DB01602	ZINC11592812
DB01602	ZINC11592814
DB01602	ZINC19796028
DB01602	ZINC26892097
DB01602	ZINC35982613
DB01602	ZINC36378574
DB01602	ZINC36378575
DB01602	ZINC36385313
DB01602	ZINC36385314
DB01602	ZINC36385315
DB01602	ZINC36385316
DB01603	ZINC03831069
DB01603	ZINC03831070
DB01604	ZINC04102189
DB01604	ZINC34967244
DB01604	ZINC34967245
DB01605	ZINC04214799
DB01606	ZINC00897245
DB01606	ZINC01483277
DB01606	ZINC03781867
DB01606	ZINC03787060
DB01606	ZINC03831502
DB01606	ZINC03831503
DB01606	ZINC03831504
DB01607	ZINC01530702
DB01607	ZINC02037654
DB01607	ZINC03831538
DB01607	ZINC03831539
DB01607	ZINC03831540
DB01607	ZINC03831541
DB01607	ZINC04097358
DB01607	ZINC05765543
DB01607	ZINC11616739
DB01608	ZINC00538159
DB01609	ZINC01481815
DB01610	ZINC01543916
DB01610	ZINC01995484
DB01610	ZINC11616800
DB01610	ZINC11616801
DB01611	ZINC01530652
DB01611	ZINC01530654
DB01612	ZINC20230701
DB01614	ZINC00057198
DB01616	ZINC01481966
DB01618	ZINC00000512
DB01618	ZINC00896747
DB01618	ZINC22002214
DB01618	ZINC22002218
DB01619	ZINC00968338
DB01619	ZINC00968340
DB01620	ZINC00000607
DB01620	ZINC00508068
DB01621	ZINC03813024
DB01622	ZINC22446685
DB01623	ZINC19795969
DB01623	ZINC29747244
DB01624	ZINC00601293
DB01624	ZINC31483558
DB01625	ZINC01530668
DB01626	ZINC06507068
DB01627	ZINC01320002
DB01627	ZINC01815898
DB01627	ZINC03830995
DB01627	ZINC03830996
DB01627	ZINC03830997
DB01627	ZINC03830998
DB01627	ZINC03977950
DB01627	ZINC03977951
DB01627	ZINC03978081
DB01627	ZINC03978082
DB01627	ZINC03982483
DB01627	ZINC04081954
DB01627	ZINC04245630
DB01627	ZINC04340339
DB01627	ZINC05469936
DB01627	ZINC05469942
DB01627	ZINC05648979
DB01627	ZINC11592626
