drugbank_id	actor_id
DB04372	998-06-1
DB04375	134-35-0
DB04375	151533-22-1
DB04375	26560-38-3
DB04375	31690-09-2
DB04375	68703-91-3
DB04375	68792-52-9
DB04376	32752-29-7
DB04377	503-49-1
DB04380	99-16-1
DB04381	123-73-9
DB04381	15798-64-8
DB04381	4170-30-3
DB04382	14215-77-1
DB04382	1949-89-9
DB04383	16369-05-4
DB04383	2026-48-4
DB04383	4276-09-9
DB04383	473-75-6
DB04384	14127-53-8
DB04385	28307-19-9
DB04385	29182-87-4
DB04386	82597-50-0
DB04387	117160-99-3
DB04388	496-92-4
DB04393	3380-30-1
DB04395	114661-04-0
DB04395	25612-73-1
DB04396	62853-32-1
DB04396	80441-61-8
DB04397	13587-54-7
DB04397	13670-17-2
DB04397	13968-08-6
DB04397	13968-48-4
DB04397	13982-43-9
DB04397	14280-30-9
DB04397	14314-42-2
DB04397	14337-01-0
DB04397	14797-71-8
DB04397	14940-63-7
DB04397	14940-65-9
DB04397	15121-26-3
DB04397	156428-50-1
DB04397	17778-80-2
DB04397	24286-21-3
DB04397	3352-57-6
DB04397	558440-22-5
DB04397	56583-62-1
DB04397	7732-18-5
DB04397	7789-20-0
DB04398	10326-41-7
DB04398	113-21-3
DB04398	152-36-3
DB04398	1715-99-7
DB04398	26100-51-6
DB04398	26811-96-1
DB04398	50-21-5
DB04398	598-82-3
DB04398	79-33-4
DB04400	6779-87-9
DB04401	7418-61-3
DB04408	81604-85-5
DB04409	19437-42-4
DB04409	198831-90-2
DB04409	5182-30-9
DB04409	6321-17-1
DB04409	86-66-8
DB04410	2038-57-5
DB04410	30684-05-0
DB04414	16833-27-5
DB04417	100-02-7
DB04417	14609-74-6
DB04418	19046-78-7
DB04418	19240-42-7
DB04419	327-56-0
DB04419	327-57-1
DB04419	616-06-8
DB04422	454-28-4
DB04422	454-29-5
DB04422	54532-18-2
DB04422	6027-13-0
DB04422	6027-14-1
DB04422	6681-97-6
DB04423	10534-83-5
DB04423	12348-69-5
DB04423	13601-66-6
DB04423	14024-47-6
DB04423	14220-45-2
DB04423	14325-03-2
DB04423	14564-48-8
DB04423	15008-23-8
DB04423	15137-08-3
DB04423	15157-55-8
DB04423	15282-98-1
DB04423	15293-29-5
DB04423	15349-44-7
DB04423	15352-27-9
DB04423	15550-55-7
DB04423	15613-11-3
DB04423	15635-23-1
DB04423	15841-69-7
DB04423	16594-85-7
DB04423	18443-53-3
DB04423	18449-03-1
DB04423	19445-77-3
DB04423	19453-13-5
DB04423	25520-07-4
DB04423	25804-08-4
DB04423	27685-51-4
DB04423	27883-40-5
DB04423	30137-73-6
DB04423	31233-21-3
DB04423	32680-74-3
DB04423	33293-64-0
DB04423	33519-88-9
DB04423	33570-32-0
DB04423	33699-91-1
DB04423	36466-12-3
DB04423	37981-00-3
DB04423	38199-74-5
DB04423	38867-82-2
DB04423	41139-17-7
DB04423	41754-09-0
DB04423	42724-75-4
DB04423	49860-79-9
DB04423	51350-78-8
DB04423	6667-75-0
DB04423	92306-07-5
DB04426	32087-36-8
DB04426	6082-04-8
DB04428	13587-54-7
DB04428	13670-17-2
DB04428	13968-08-6
DB04428	13968-48-4
DB04428	13982-43-9
DB04428	14280-30-9
DB04428	14314-42-2
DB04428	14337-01-0
DB04428	14797-71-8
DB04428	14940-63-7
DB04428	14940-65-9
DB04428	156428-50-1
DB04428	17778-80-2
DB04428	18917-95-8
DB04428	24286-21-3
DB04428	3352-57-6
DB04428	558440-22-5
DB04428	56583-62-1
DB04428	7732-18-5
DB04428	7789-20-0
DB04429	6515-37-3
DB04431	118395-73-6
DB04435	14636-84-1
DB04435	159000-27-8
DB04435	26679-34-5
DB04435	507-27-7
DB04435	507-28-8
DB04435	6727-90-8
DB04435	70177-06-9
DB04435	7146-35-2
DB04435	73003-83-5
DB04435	7422-32-4
DB04436	139-26-4
DB04436	403-90-7
DB04436	64024-06-2
DB04436	75034-93-4
DB04440	550-33-4
DB04440	7595-44-0
DB04441	146-78-1
DB04441	19768-92-4
DB04441	21679-14-1
DB04441	21679-15-2
DB04444	13981-56-1
DB04444	14333-26-7
DB04444	16984-48-8
DB04444	21340-02-3
DB04444	22537-23-1
DB04444	32057-09-3
DB04444	37249-79-9
DB04444	7664-39-3
DB04445	10034-85-2
DB04445	14104-45-1
DB04445	14158-30-6
DB04445	14158-31-7
DB04445	14158-32-8
DB04445	142733-60-6
DB04445	14302-87-5
DB04445	14391-72-1
DB04445	14683-16-0
DB04445	14834-67-4
DB04445	14834-68-5
DB04445	14914-02-4
DB04445	14914-27-3
DB04445	14914-30-8
DB04445	15046-84-1
DB04445	15480-34-9
DB04445	15715-08-9
DB04445	15755-17-6
DB04445	17144-19-3
DB04445	20461-54-5
DB04445	37320-91-5
DB04445	64710-68-5
DB04445	69239-56-1
DB04445	7774-29-0
DB04447	16096-97-2
DB04447	214119-27-4
DB04447	27565-41-9
DB04447	3483-12-3
DB04447	6892-68-8
DB04447	7634-42-6
DB04448	56456-47-4
DB04450	85618-20-8
DB04451	7556-55-0
DB04452	3811-56-1
DB04452	5424-37-3
DB04454	1492-24-6
DB04454	2623-91-8
DB04454	2835-81-6
DB04454	5959-29-5
DB04454	61791-62-6
DB04455	107-43-7
DB04455	6640-00-2
DB04456	10102-53-1
DB04456	13464-58-9
DB04456	63989-69-5
DB04456	7784-08-9
DB04457	14543-77-2
DB04457	25512-84-9
DB04457	25656-92-2
DB04457	29855-95-6
DB04457	33430-61-4
DB04457	52558-16-4
DB04457	54482-00-7
DB04457	76417-82-8
DB04457	87414-18-4
DB04457	902-04-5
DB04459	51050-59-0
DB04462	17374-26-4
DB04462	1774-11-4
DB04464	4289-98-9
DB04464	4309-82-4
DB04465	133-99-3
DB04465	1336-90-9
DB04465	13360-52-6
DB04465	14641-93-1
DB04465	149116-55-2
DB04465	15548-43-3
DB04465	16462-44-5
DB04465	23315-16-4
DB04465	37264-79-2
DB04465	4482-75-1
DB04465	47297-42-7
DB04465	528-50-7
DB04465	5965-66-2
DB04465	63-42-3
DB04465	6363-53-7
DB04465	69-79-4
DB04465	9005-84-9
DB04465	96427-12-2
DB04466	126411-39-0
DB04468	65213-48-1
DB04468	68047-06-3
DB04468	68392-35-8
DB04468	71880-76-7
DB04473	10030-85-0
DB04473	10485-94-6
DB04473	2438-80-4
DB04473	3615-37-0
DB04473	3615-41-6
DB04473	3713-31-3
DB04473	634-74-2
DB04473	6696-41-9
DB04473	73-34-7
DB04473	7658-08-4
DB04473	77349-57-6
DB04473	87-96-7
DB04474	1445-19-8
DB04474	18108-68-4
DB04474	223752-16-7
DB04474	28836-03-5
DB04474	54784-66-6
DB04474	82-76-8
DB04478	140687-51-0
DB04481	10030-58-7
DB04481	100402-58-2
DB04481	149-32-6
DB04481	2319-57-5
DB04481	2418-52-2
DB04481	6968-16-7
DB04481	7493-90-5
DB04481	7541-59-5
DB04483	105851-17-0
DB04483	38711-37-4
DB04484	16088-07-6
DB04484	3182-95-4
DB04484	39471-18-6
DB04484	51621-87-5
DB04484	5267-64-1
DB04484	63113-84-8
DB04485	113346-59-1
DB04485	1148-63-6
DB04485	13010-45-2
DB04485	13123-05-2
DB04485	13123-07-4
DB04485	16053-52-4
DB04485	28854-96-8
DB04485	30819-56-8
DB04485	3424-98-4
DB04485	3545-96-8
DB04485	35902-13-7
DB04485	4449-43-8
DB04485	50-88-4
DB04489	77482-44-1
DB04489	82008-61-5
DB04490	17617-05-9
DB04491	1809-20-7
DB04491	63869-02-3
DB04493	136598-66-8
DB04493	26177-86-6
DB04493	34405-73-7
DB04493	53798-20-2
DB04493	54693-72-0
DB04494	13587-54-7
DB04494	13670-17-2
DB04494	13968-08-6
DB04494	13968-48-4
DB04494	13982-43-9
DB04494	14280-30-9
DB04494	14314-42-2
DB04494	14337-01-0
DB04494	14797-71-8
DB04494	14940-63-7
DB04494	14940-65-9
DB04494	156428-50-1
DB04494	17778-80-2
DB04494	24286-21-3
DB04494	3352-57-6
DB04494	558440-22-5
DB04494	56583-62-1
DB04494	7732-18-5
DB04494	7789-20-0
DB04499	20780-53-4
DB04499	20780-54-5
DB04499	62497-63-6
DB04499	96-09-3
DB04500	2847-65-6
DB04500	2857-03-6
DB04500	29305-16-6
DB04500	3635-74-3
DB04500	36703-88-5
DB04500	556-08-1
DB04500	61990-51-0
DB04500	66872-13-7
DB04501	40405-78-5
DB04501	464-15-3
DB04509	73232-50-5
DB04510	22457-55-2
DB04510	30630-16-1
DB04510	820-11-1
DB04510	86639-62-5
DB04511	7251-64-1
DB04511	78306-53-3
DB04512	24683-00-9
DB04513	61714-27-0
DB04513	65595-90-6
DB04514	22976-80-3
DB04519	124-07-2
DB04519	68937-75-7
DB04519	74-81-7
DB04520	4549-02-4
DB04522	17885-08-4
DB04522	407-41-0
DB04522	68762-59-4
DB04522	73913-63-0
DB04522	79695-30-0
DB04522	79695-31-1
DB04524	524-14-1
DB04526	130272-67-2
DB04526	6946-17-4
DB04526	6946-18-5
DB04527	16712-79-1
DB04528	1011-73-0
DB04528	2029-14-3
DB04528	20350-26-9
DB04528	42824-45-3
DB04528	51-28-5
DB04528	68909-89-7
DB04528	86434-16-4
DB04530	38254-63-6
DB04531	16597-46-9
DB04531	23032-53-3
DB04531	25988-62-9
DB04531	3054-01-1
DB04531	57866-70-3
DB04531	6304-78-5
DB04533	2977-71-1
DB04533	95-84-1
DB04537	20696-57-5
DB04537	5022-65-1
DB04537	6720-02-1
DB04537	67607-61-8
DB04537	95373-47-0
DB04538	2955-50-2
DB04538	31571-69-4
DB04538	6667-60-3
DB04539	1071-83-6
DB04540	17822-79-6
DB04540	209124-38-9
DB04540	22243-67-0
DB04540	57-88-5
DB04540	57759-45-2
DB04541	19179-12-5
DB04541	3705-27-9
DB04541	96193-26-9
DB04541	97011-16-0
DB04542	106060-89-3
DB04545	169105-89-9
DB04546	6736-58-9
DB04550	13444-93-4
DB04550	15553-52-3
DB04550	16128-42-0
DB04550	23188-91-2
DB04550	23188-93-4
DB04550	23705-91-1
DB04550	27605-35-2
DB04550	35843-61-9
DB04550	366-18-7
DB04550	56149-55-4
DB04550	7233-40-1
DB04551	125740-83-2
DB04551	15499-52-2
DB04551	23558-08-9
DB04551	23784-19-2
DB04551	26177-85-5
DB04551	34693-15-7
DB04551	34693-23-7
DB04551	38099-82-0
DB04551	68966-41-6
DB04551	71216-07-4
DB04551	81028-91-3
DB04552	129004-01-9
DB04552	24175-05-1
DB04552	4394-00-7
DB04552	62511-77-7
DB04553	2013-26-5
DB04553	600-18-0
DB04553	99488-75-2
DB04554	23600-16-0
DB04555	34393-59-4
DB04555	54394-90-0
DB04555	63-38-7
DB04555	93980-55-3
DB04555	98072-15-2
DB04556	5441-61-2
DB04557	506-32-1
DB04557	6610-25-9
DB04557	66753-05-7
DB04557	7771-44-0
DB04557	93444-49-6
DB04559	130974-86-6
DB04562	1336-80-7
DB04562	850848-65-6
DB04562	99-14-9
DB04564	10366-75-3
DB04564	1335-57-5
DB04564	15892-28-1
DB04564	4253-68-3
DB04564	52153-09-0
DB04564	54910-68-8
DB04564	7506-65-2
DB04564	8002-14-0
DB04564	90-80-2
DB04566	131-99-7
DB04566	133749-71-0
DB04566	24939-03-5
DB04566	25249-22-3
DB04566	27380-19-4
DB04566	30918-54-8
DB04566	34354-71-7
DB04566	34607-23-3
DB04566	38640-92-5
DB04566	54656-49-4
DB04566	54803-79-1
DB04566	59789-29-6
DB04566	63779-59-9
DB04566	64769-70-6
DB04566	70368-44-4
DB04566	74721-51-0
DB04566	80702-47-2
DB04569	104-57-4
DB04570	64952-97-2
DB04570	64953-12-4
DB04570	77121-76-7
DB04570	79120-38-0
DB04572	52-24-4
DB04573	1228-72-4
DB04573	12687-59-1
DB04573	50-27-1
DB04573	547-81-9
DB04573	65296-29-9
DB04573	66100-41-2
DB04573	79275-73-3
DB04574	1240-04-6
DB04574	29080-16-8
DB04574	438-67-5
DB04574	481-97-0
DB04574	7280-37-7
DB04575	152-43-2
DB04577	17511-89-6
DB04580	606-43-9
DB04581	4238-71-5
DB04582	119578-88-0
DB04582	81335-37-7
DB04582	81335-46-8
DB04582	81335-47-9
DB04582	89421-53-4
DB04584	7060-39-1
DB04586	32762-51-9
DB04586	68541-56-0
DB04586	95-56-7
DB04592	76334-36-6
DB04594	638-18-6
DB04597	82597-50-0
DB04598	23219-33-2
DB04599	72432-10-1
DB04602	26113-03-1
DB04604	24386-93-4
DB04605	1125-60-6
DB04619	17537-31-4
DB04619	98-86-2
DB04620	15313-85-6
DB04620	24921-47-9
DB04620	52-52-8
DB04620	6266-08-6
DB04620	92398-48-6
DB04622	673-49-4
DB04626	37321-09-8
DB04626	65710-07-8
DB04627	3736-77-4
DB04628	103782-08-7
DB04628	153322-50-0
DB04629	151923-84-1
DB04630	10328-70-8
DB04631	119509-24-9
DB04631	146726-73-0
DB04634	1142-20-7
DB04634	26607-51-2
DB04634	4132-86-9
DB04634	91280-19-2
DB04637	4286-55-9
DB04638	88-58-4
DB04639	155760-02-4
DB04639	63024-23-7
DB04640	1655-45-4
DB04640	51770-80-0
DB04640	55077-35-5
DB04640	581-75-9
DB04640	6962-48-7
DB04640	73231-78-4
DB04640	73231-79-5
DB04640	93804-30-9
DB04646	29096-93-3
DB04650	15720-24-8
DB04650	56846-45-8
DB04650	58-85-5
DB04652	50-22-6
DB04652	600-67-9
DB04655	7761-45-7
DB04657	37244-87-4
DB04657	5234-68-4
DB04657	58411-06-6
DB04657	58660-12-1
DB04657	65280-32-2
DB04657	75848-21-4
DB04657	80123-68-8
DB04657	82245-65-6
DB04658	127414-85-1
DB04658	178231-95-3
DB04658	184046-85-3
DB04660	28319-77-9
DB04660	563-24-6
DB04660	64681-08-9
DB04662	500735-47-7
DB04665	91-64-5
DB04672	6453-60-7
DB04674	1321-04-6
DB04674	133-91-5
DB04674	14040-02-9
DB04674	14040-04-1
DB04674	14649-11-7
DB04674	14649-13-9
DB04674	14695-67-1
DB04674	15695-20-2
DB04674	15746-52-8
DB04674	17274-17-8
DB04674	653-14-5
DB04674	67844-25-1
DB04676	1101-84-4
DB04676	94441-95-9
DB04681	143732-03-0
DB04681	33336-09-3
DB04681	7216-69-5
DB04681	7216-73-1
DB04681	744-05-8
DB04681	80446-84-0
DB04681	84815-20-3
DB04684	143-23-7
DB04684	67875-37-0
DB04684	67924-07-6
DB04684	67953-56-4
DB04684	68239-30-5
DB04684	68784-97-4
DB04684	68784-98-5
DB04684	70495-41-9
DB04687	1112-38-5
DB04687	23754-87-2
DB04687	28523-79-7
DB04687	59401-04-6
DB04688	38969-40-3
DB04688	65913-90-8
DB04688	7143-09-1
DB04688	74562-04-2
DB04690	110351-92-3
DB04690	31456-25-4
DB04690	72517-83-0
DB04690	7689-03-4
DB04693	5696-58-2
DB04699	187997-16-6
DB04699	96-48-0
DB04701	2922-56-7
DB04704	17364-43-1
DB04704	516-72-3
DB04704	52793-04-1
DB04705	2140-46-7
DB04706	566-26-7
DB04706	566-27-8
DB04707	105628-72-6
DB04711	24360-85-8
DB04711	2618-26-0
DB04711	28761-91-3
DB04711	3521-84-4
DB04711	606-17-7
DB04713	14173-41-2
DB04713	1991-81-7
DB04713	24250-85-9
DB04713	62561-75-5
DB04714	358-71-4
DB04719	749234-11-5
DB04725	156897-06-2
DB04728	11111-23-2
DB04728	36441-41-5
DB04728	54911-32-9
DB04729	11097-82-8
DB04729	26098-04-4
DB04734	103785-33-7
DB04734	35780-44-0
DB04734	498-23-7
DB04734	498-24-8
DB04734	51490-33-6
DB04734	59235-73-3
DB04734	6147-99-5
DB04734	7407-59-2
DB04734	94221-65-5
DB04736	118013-66-4
DB04737	532-28-5
DB04741	76706-55-3
DB04743	51803-78-2
DB04745	104534-80-7
DB04745	1321-40-0
DB04745	493-62-9
DB04745	70254-42-1
DB04746	2420-56-6
DB04751	212844-53-6
DB04777	6388-74-5
DB04781	13392-69-3
DB04782	6388-74-5
DB04784	13323-81-4
DB04784	1445-91-6
DB04784	1517-69-7
DB04784	98-85-1
DB04785	76559-69-8
DB04786	129-46-4
DB04786	145-63-1
DB04787	304853-42-7
DB04788	87913-21-1
DB04789	134-35-0
DB04789	151533-22-1
DB04789	26560-38-3
DB04789	31690-09-2
DB04789	68703-91-3
DB04789	68792-52-9
DB04794	60628-96-8
DB04795	14054-87-6
DB04795	14054-89-8
DB04795	14054-92-3
DB04795	14054-93-4
DB04795	15488-08-1
DB04795	326-91-0
DB04801	143-25-9
DB04801	506-17-2
DB04801	62972-93-4
DB04801	693-72-1
DB04803	14127-53-8
DB04805	11006-28-3
DB04805	23152-29-6
DB04806	108789-36-2
DB04806	15548-60-4
DB04808	1404-04-2
DB04808	1406-04-8
DB04808	3947-65-7
DB04810	129048-51-7
DB04810	13968-47-3
DB04810	13982-24-6
DB04810	14067-02-8
DB04810	14092-79-6
DB04810	14093-02-8
DB04810	14093-04-0
DB04810	14596-12-4
DB04810	14681-59-5
DB04810	14762-69-7
DB04810	32020-21-6
DB04810	7439-89-6
DB04811	129048-51-7
DB04811	13968-47-3
DB04811	13982-24-6
DB04811	14067-02-8
DB04811	14092-79-6
DB04811	14093-02-8
DB04811	14093-04-0
DB04811	14596-12-4
DB04811	14681-59-5
DB04811	14762-69-7
DB04811	32020-21-6
DB04811	7439-89-6
DB04812	51234-28-7
DB04812	51234-86-7
DB04812	66934-19-8
DB04812	67434-14-4
DB04812	70280-67-0
DB04813	57484-86-3
DB04813	6385-58-6
DB04813	77482-46-3
DB04813	97-18-7
DB04814	1233-53-0
DB04814	1923-76-8
DB04815	130-26-7
DB04815	15731-41-6
DB04815	35592-48-4
DB04815	50347-34-7
DB04815	52932-94-2
DB04815	53262-68-3
DB04815	53262-70-7
DB04815	78837-99-7
DB04815	8056-07-3
DB04815	93281-21-1
DB04815	93857-31-9
DB04816	117-10-2
DB04816	75418-11-0
DB04816	76404-07-4
DB04817	124779-64-2
DB04817	13987-03-6
DB04817	17341-25-2
DB04817	200335-24-6
DB04817	39296-38-3
DB04817	50567-35-6
DB04817	57904-20-8
DB04817	5907-38-0
DB04817	59915-31-0
DB04817	68-89-3
DB04817	76404-01-8
DB04817	76404-03-0
DB04817	76515-03-2
DB04817	76741-94-1
DB04817	77306-13-9
DB04817	78308-47-1
DB04817	79173-10-7
DB04817	80186-93-2
DB04817	8059-83-4
DB04817	8067-07-0
DB04817	8067-15-0
DB04817	85886-25-5
DB04817	97259-64-8
DB04818	305-33-9
DB04818	36504-56-0
DB04818	54-92-2
DB04818	6011-62-7
DB04819	113962-65-5
DB04819	135-23-9
DB04819	13981-43-6
DB04819	13981-72-1
DB04819	14158-34-0
DB04819	15585-26-9
DB04819	16887-00-6
DB04819	33032-12-1
DB04819	71720-35-9
DB04819	7647-01-0
DB04819	7698-05-7
DB04819	91-80-5
DB04820	1161-03-1
DB04820	51-12-7
DB04821	118184-50-2
DB04821	24526-64-5
DB04821	32795-47-4
DB04821	75963-47-2
DB04821	78164-59-7
DB04821	89664-18-6
DB04821	89664-19-7
DB04821	89664-20-0
DB04822	16485-39-5
DB04822	468-61-1
DB04822	52432-72-1
DB04823	125-13-3
DB04823	72050-93-2
DB04824	128734-39-4
DB04824	390417-24-0
DB04824	518-51-4
DB04824	67874-86-6
DB04824	77-09-8
DB04824	89066-78-4
DB04824	92889-76-4
DB04825	1049-27-0
DB04825	21156-48-9
DB04825	390-64-7
DB04825	47445-84-1
DB04825	69-43-2
DB04825	85610-72-6
DB04825	93981-68-1
DB04826	16509-35-6
DB04826	53892-20-9
DB04826	86-12-4
DB04827	121382-27-2
DB04827	26680-22-8
DB04827	51-79-6
DB04828	33369-31-2
DB04828	64092-48-4
DB04828	64092-49-5
DB04829	15232-63-0
DB04829	2126-78-5
DB04829	24656-41-5
DB04829	32426-57-6
DB04829	50-37-3
DB04830	692-13-7
DB04831	40180-04-9
DB04832	56775-88-3
DB04832	60525-15-7
DB04832	61129-30-4
DB04833	2915-01-7
DB04833	340-56-7
DB04833	56335-22-9
DB04833	72-44-6
DB04833	8076-99-1
DB04833	93857-34-2
DB04834	10035-10-6
DB04834	13536-59-9
DB04834	14331-90-9
DB04834	14336-94-8
DB04834	14380-59-7
DB04834	14391-61-8
DB04834	14686-69-2
DB04834	14687-62-8
DB04834	14809-47-3
DB04834	156137-99-4
DB04834	15720-26-0
DB04834	15765-38-5
DB04834	15765-39-6
DB04834	16759-25-4
DB04834	24959-67-9
DB04835	376348-65-1
DB04835	674782-29-7
DB04836	113962-65-5
DB04836	13981-43-6
DB04836	13981-72-1
DB04836	14158-34-0
DB04836	15585-26-9
DB04836	16887-00-6
DB04836	30272-08-3
DB04836	57574-09-1
DB04836	7647-01-0
DB04836	7698-05-7
DB04837	511-13-7
DB04837	791-35-5
DB04838	28283-32-1
DB04838	456-59-7
DB04838	84930-23-4
DB04839	427-51-0
DB04839	60528-19-0
DB04840	1131-64-2
DB04840	1131-65-3
DB04840	1131-66-4
DB04840	581-88-4
DB04841	120702-98-9
DB04841	27064-95-5
DB04841	30484-77-6
DB04841	40218-96-0
DB04841	52468-60-7
DB04841	53114-47-9
DB04842	1841-19-6
DB04843	25990-43-6
DB04843	76-90-4
DB04844	58-46-8
DB04845	219989-84-1
DB04849	288383-20-0
DB04849	857036-77-2
DB04850	252260-02-9
DB04851	12262-73-6
DB04851	126-44-3
DB04851	159997-94-1
DB04851	174254-13-8
DB04851	77-92-9
DB04852	177469-96-4
DB04853	144348-08-3
DB04855	141625-93-6
DB04855	141626-36-0
DB04856	107097-80-3
DB04856	119817-90-2
DB04857	171655-91-7
DB04857	171655-92-8
DB04857	173830-14-3
DB04859	142852-50-4
DB04859	142852-51-5
DB04859	263248-42-6
DB04860	122970-40-5
DB04860	198832-38-1
DB04861	104365-59-5
DB04861	118457-14-0
DB04861	118457-15-1
DB04861	118457-16-2
DB04861	152520-56-4
DB04861	99200-09-6
DB04862	198821-22-6
DB04863	149503-79-7
DB04864	102518-79-6
DB04865	26833-87-4
DB04866	1217623-74-9
DB04866	17395-31-2
DB04866	55837-20-2
DB04866	64924-67-0
DB04866	82186-71-8
DB04867	136381-85-6
DB04868	641571-10-0
DB04869	204697-65-4
DB04870	180003-17-2
DB04872	160492-56-8
DB04872	173050-51-6
DB04873	152811-62-6
DB04873	178273-87-5
DB04874	106233-03-8
DB04874	109-06-8
DB04874	113962-65-5
DB04874	1333-41-1
DB04874	13550-49-7
DB04874	13587-49-0
DB04874	13780-28-4
DB04874	13981-22-1
DB04874	13981-43-6
DB04874	13981-62-9
DB04874	13981-72-1
DB04874	14158-34-0
DB04874	14390-96-6
DB04874	14798-03-9
DB04874	14914-35-3
DB04874	15194-15-7
DB04874	15585-26-9
DB04874	16887-00-6
DB04874	17778-88-0
DB04874	208990-07-2
DB04874	22542-10-5
DB04874	2655-25-6
DB04874	34819-78-8
DB04874	52962-96-6
DB04874	6684-80-6
DB04874	7647-01-0
DB04874	7664-41-7
DB04874	7698-05-7
DB04874	84796-14-5
DB04875	192755-52-5
DB04876	274901-16-5
DB04877	3371-85-5
DB04878	112653-29-9
DB04878	83480-29-9
DB04879	212141-54-3
DB04879	212142-18-2
DB04880	77671-31-9
DB04881	143664-11-3
DB04881	143851-98-3
DB04881	178436-75-4
DB04882	174402-32-5
DB04883	171714-84-4
DB04884	119356-77-3
DB04884	129938-20-1
DB04885	120635-74-7
DB04885	209859-87-0
DB04886	142632-32-4
DB04886	142632-33-5
DB04886	142632-35-7
DB04886	163661-45-8
DB04886	179605-72-2
DB04886	909-14-8
DB04887	313682-08-5
DB04888	350992-10-8
DB04888	350992-13-1
DB04888	362524-71-8
DB04889	66504-75-4
DB04889	71195-57-8
DB04890	125602-71-3
DB04890	190786-44-8
DB04891	524067-21-8
DB04892	101246-66-6
DB04892	109349-04-4
DB04892	156910-61-1
DB04896	101152-94-7
DB04896	105310-09-6
DB04896	105310-47-2
DB04896	86181-08-0
DB04896	92623-85-3
DB04898	192939-46-1
DB04903	133737-32-3
DB04903	133737-48-1
DB04905	92981-78-7
DB04905	98774-23-3
DB04909	5330-29-0
DB04909	57695-04-2
DB04910	20559-55-1
DB04911	171099-57-3
DB04911	192564-14-0
DB04915	81267-65-4
DB04917	88721-77-1
DB04918	209467-52-7
DB04920	166432-28-6
DB04920	167221-71-8
DB04924	122892-31-3
DB04924	122898-67-3
DB04926	219810-59-0
DB04926	457068-92-7
DB04930	51877-74-8
DB04930	52341-32-9
DB04930	52341-33-0
DB04930	52645-53-1
DB04930	54774-45-7
DB04930	54774-46-8
DB04930	54774-47-9
DB04930	55830-67-6
DB04930	60018-95-3
DB04930	61949-76-6
DB04930	61949-77-7
DB04930	65272-43-7
DB04930	75217-24-2
DB04930	94413-59-9
DB04930	98119-34-7
DB04933	17341-25-2
DB04933	185954-98-7
DB04933	185955-34-4
DB04934	143526-61-8
DB04936	10597-68-9
DB04936	10597-69-0
DB04936	17598-81-1
DB04936	23140-52-5
DB04936	30237-26-4
DB04936	3615-39-2
DB04936	551-68-8
DB04936	87-79-6
DB04938	128607-22-7
DB04942	94497-51-5
DB04944	2627-69-2
DB04944	37642-57-2
DB04946	133454-47-4
DB04947	180468-34-2
DB04948	21498-08-8
DB04948	31036-80-3
DB04948	81447-78-1
DB04948	81447-79-2
DB04951	53179-13-8
DB04952	81988-88-7
DB04953	150812-12-7
DB04954	204512-90-3
DB04957	149888-94-8
DB04957	149908-53-2
DB04960	192185-68-5
DB04960	192185-72-1
DB04961	141196-85-2
DB04961	145918-75-8
DB04967	16170-84-6
DB04967	16170-85-7
DB04967	16170-88-0
DB04967	479-50-5
DB04967	548-57-2
DB04970	132449-46-8
DB04970	132449-89-9
DB04972	113962-65-5
DB04972	13981-43-6
DB04972	13981-72-1
DB04972	14158-34-0
DB04972	15585-26-9
DB04972	16887-00-6
DB04972	7647-01-0
DB04972	7698-05-7
DB04982	143691-37-6
DB04982	143692-40-4
DB04982	161832-65-1
DB04983	211448-85-0
DB04983	318250-11-2
DB04996	106233-03-8
DB04996	108-91-8
DB04996	1112-02-3
DB04996	113962-65-5
DB04996	1186-52-3
DB04996	13550-49-7
DB04996	13587-49-0
DB04996	13780-28-4
DB04996	13981-22-1
DB04996	13981-43-6
DB04996	13981-62-9
DB04996	13981-72-1
DB04996	14158-34-0
DB04996	14390-96-6
DB04996	14798-03-9
DB04996	14914-35-3
DB04996	15194-15-7
DB04996	15585-26-9
DB04996	157090-22-7
DB04996	16887-00-6
DB04996	17778-88-0
DB04996	208990-07-2
DB04996	22541-31-7
DB04996	2655-25-6
DB04996	34819-78-8
DB04996	64-19-7
DB04996	6684-80-6
DB04996	68475-71-8
DB04996	71-50-1
DB04996	758-12-3
DB04996	7647-01-0
DB04996	7664-41-7
DB04996	7698-05-7
DB04996	79893-89-3
DB04996	84796-14-5
DB05003	59643-91-3
DB05009	250386-15-3
DB05013	75567-37-2
DB05013	849146-39-0
DB05016	775304-57-9
DB05022	69408-81-7
DB05025	289893-25-0
DB05034	115966-23-9
DB05034	118812-69-4
DB05038	209733-45-9
DB05039	312753-06-3
DB05039	870265-20-6
DB05057	105426-14-0
DB05057	84611-23-4
DB05076	65646-68-6
DB05076	75686-07-6
DB05083	500287-72-9
DB05087	38398-32-2
DB05088	11144-15-3
DB05088	12673-82-4
DB05088	13536-94-2
DB05088	13762-18-0
DB05088	13765-09-8
DB05088	13940-21-1
DB05088	13965-97-4
DB05088	13981-57-2
DB05088	14119-13-2
DB05088	14119-15-4
DB05088	14191-67-4
DB05088	14191-83-4
DB05088	14257-58-0
DB05088	14274-76-1
DB05088	14392-17-7
DB05088	14392-19-9
DB05088	14392-20-2
DB05088	14682-80-5
DB05088	15035-72-0
DB05088	15117-53-0
DB05088	15690-77-4
DB05088	15753-06-7
DB05088	15759-21-4
