drugbank_id	fdasrs_id
DB04156	RGL5YE86CZ
DB04160	4E862E7GRQ
DB04161	QK07G0HP47
DB04165	RUA6CWU76G
DB04166	0YS975XI6W
DB04167	01J18G9G97
DB04167	91TG4Z9757
DB04167	R7QTG0PMPX
DB04168	J57CTF25XJ
DB04171	EBV7H5W26H
DB04171	IF7U5GXQ28
DB04173	B986VTP17J
DB04177	K9ZR7LI283
DB04177	S63WOD4VOL
DB04178	043IPI2M0K
DB04179	LK6946W774
DB04183	8LL8S712J7
DB04185	102E6YF9W5
DB04185	A70UKS48FE
DB04188	1YVR349GN4
DB04188	G28L05X0YB
DB04193	6KA95X0IVO
DB04196	8258W48TBZ
DB04208	6XO32ZSP1D
DB04209	E7QC7V26B8
DB04209	XYS8INN1I6
DB04216	53B03V78A6
DB04216	9IKM0I5T1E
DB04219	059QF0KO0R
DB04219	63M8RYN44N
DB04219	7QV8F8BYNJ
DB04219	9159UV381P
DB04219	J65BV539M3
DB04221	6P2116RFY9
DB04221	72L098XL5Y
DB04221	JXN40O9Y9B
DB04221	Z7F472XQPA
DB04222	6C940P63E7
DB04223	7O8V7H6P2J
DB04224	2UMI9U37CP
DB04224	4837010H8C
DB04231	059QF0KO0R
DB04231	63M8RYN44N
DB04231	7QV8F8BYNJ
DB04231	9159UV381P
DB04231	J65BV539M3
DB04242	JG8Z55Y12H
DB04252	27WBK1452C
DB04252	671534JBYI
DB04252	895H451S38
DB04252	8WSX0O02J2
DB04252	R2521024DK
DB04253	7865D5D01M
DB04257	209B6YPZ4I
DB04257	65DJ825A3Z
DB04257	9KXN90LI9Y
DB04258	Q0OZ0D9223
DB04261	O0UC6XOS4H
DB04261	Z132RHG744
DB04263	A08F5XTI6G
DB04265	C4WSL8GQZ2
DB04265	TIP79W5HPN
DB04267	UE81S5CQ0G
DB04269	2Y1TEH8EW7
DB04272	XF417D3PSL
DB04275	P4TO3C82WV
DB04277	2012QM764Y
DB04282	ZO2JV75L55
DB04284	19Z024IC5E
DB04284	507OAG301U
DB04284	S1L688345C
DB04286	0122W3SP9U
DB04286	1738DTR2WE
DB04286	C791ZE5K1W
DB04286	FO7ADJ6TQ5
DB04290	7XQ5AKD9YD
DB04291	9YH0WH2Z02
DB04291	PCM9OIX717
DB04293	3X11EVM5SU
DB04293	W72I5ZT78Z
DB04297	3X2S926L3Z
DB04299	88XHZ13131
DB04299	91XW058U2C
DB04304	R4R8J0Q44B
DB04304	W552L9Y4VZ
DB04308	9YH0WH2Z02
DB04308	PCM9OIX717
DB04310	P18SPA8N0K
DB04319	K15K52FOK4
DB04319	OF086I9H7W
DB04319	X0E04Y9M7F
DB04322	6P3AVY8A7Q
DB04322	US81N1145T
DB04325	327C7L2BXQ
DB04327	1G4B5265CQ
DB04329	JGX76Y85M6
DB04331	6BSM97YZ8G
DB04333	53A6694PIE
DB04335	5A614L51CT
DB04335	W1SO0V223F
DB04339	0315LV4X5V
DB04339	1D1Y95PXXA
DB04339	740J2QX53R
DB04339	QA5ZP9OL3E
DB04343	JQ39C92HH6
DB04345	99U1UDJ2HM
DB04348	5E090O0G3Z
DB04348	5ZU91PFW8G
DB04348	M6N3TH81NO
DB04349	602HN5L69H
DB04349	942194N4TD
DB04351	7DB37960CW
DB04351	OF5471ZHRR
DB04352	BVJ0IQF3T8
DB04355	V50K1D7P4Y
DB04357	8258W48TBZ
DB04359	F7K3L38Z7B
DB04359	GJ6489R1WE
DB04365	24S79B9CX7
DB04365	4ALN5933BH
DB04365	V923T0D65Q
DB04372	7L874P1M1O
DB04375	1VZZ62R081
DB04375	8S95DH25XC
DB04375	A9R10K3F2F
DB04375	B3KYL5163W
DB04375	JEC017DJGT
DB04375	Q65PL71Q1A
DB04377	CLA99KCD53
DB04381	6PUW625907
DB04381	RB9WCA91QT
DB04393	814H7B74XK
DB04397	059QF0KO0R
DB04397	63M8RYN44N
DB04397	7QV8F8BYNJ
DB04397	9159UV381P
DB04397	J65BV539M3
DB04398	3Q6M5SET7W
DB04398	F9S9FFU82N
DB04410	P8326EZ31P
DB04417	Y92ZL45L4R
DB04419	832C8OV84S
DB04419	VP8G7LX265
DB04422	0LVT1QZ0BA
DB04422	N5USW93BVS
DB04422	X729OQK9H3
DB04428	059QF0KO0R
DB04428	63M8RYN44N
DB04428	7QV8F8BYNJ
DB04428	9159UV381P
DB04428	J65BV539M3
DB04435	AG51MKF20J
DB04435	X9V89082F7
DB04436	174NRG3M2X
DB04436	36F3KA9521
DB04438	O7N0Y11U8K
DB04440	B8B604PS4P
DB04441	0S67290CRJ
DB04441	P2K93U8740
DB04444	3XHB1D032B
DB04444	4M4WE5N2GE
DB04444	Q80VPU408O
DB04444	RGL5YE86CZ
DB04445	09G4I6V86Q
DB04445	1526IW77GM
DB04445	4GC1FOQ22U
DB04445	4U541R2E6L
DB04445	505TLP46J6
DB04445	5TY3055J2U
DB04445	694C0EFT9Q
DB04445	98QPV8670C
DB04445	9BV8610D7E
DB04445	ED30FJ8Y42
DB04445	EK557FCO82
DB04445	N37KB761Z5
DB04445	QTO9S95T6L
DB04445	R03O05RB0P
DB04445	T98FI7Y8K4
DB04445	U6R26MK0LQ
DB04445	V1UJ6I93CL
DB04452	08T7936572
DB04452	P2YT71SUIU
DB04454	0QAJ5KN9IM
DB04455	3SCV180C9W
DB04456	935XD1L5K2
DB04457	7EAM4TG712
DB04464	PS9357B4XH
DB04465	13Q3A43E0S
DB04465	15SUG9AD26
DB04465	MJF4JAT10B
DB04465	R4B6462NGR
DB04468	95K54647BZ
DB04468	AKE3PH0IML
DB04473	K15K52FOK4
DB04473	OF086I9H7W
DB04473	X0E04Y9M7F
DB04474	630I4V6051
DB04474	A9JT6A24EV
DB04474	GT7MN8DKD7
DB04481	6DN82XBT5M
DB04481	RA96B954X6
DB04483	ZO2JV75L55
DB04485	2OC4HKD3SF
DB04485	A775ZPE88B
DB04485	VC2W18DGKR
DB04494	059QF0KO0R
DB04494	63M8RYN44N
DB04494	7QV8F8BYNJ
DB04494	9159UV381P
DB04494	J65BV539M3
DB04499	0HB27D5MRW
DB04499	AV5P894C84
DB04500	04Z20NMK31
DB04500	IO8823D6X7
DB04500	JSQ17GL1CN
DB04500	W1SO0V223F
DB04512	S327O0T12O
DB04519	E775ICF82G
DB04519	OBL58JN025
DB04522	6GV29P6OZA
DB04522	VI4F0K069V
DB04528	85D4S1GYRS
DB04528	Q13SKS21MN
DB04537	0K2B9SB26H
DB04539	4632WW1X5A
DB04540	97C5T2UQ7J
DB04540	MP3S3KD84I
DB04542	K7ZG448V5M
DB04545	285ZJJ9773
DB04545	G23AP190YS
DB04546	037V4520IY
DB04550	551W113ZEP
DB04552	4U5MP5IUD8
DB04553	B92RB6HY1A
DB04556	1608PLR9ZO
DB04557	27YG812J1I
DB04562	RA5QH2J020
DB04564	WQ29KQ9POT
DB04566	73N4B5C687
DB04566	T2ZYA7KC05
DB04566	TAO7US05G5
DB04569	79GJF97O0Y
DB04571	Y6UY8OV51T
DB04572	905Z5W3GKH
DB04573	4G7IHY560Z
DB04573	8XZ32LI44K
DB04573	FB33469R8E
DB04574	6K6FDA543A
DB04574	C354LET0O4
DB04574	QTL48N278K
DB04574	SVI38UY019
DB04575	JR0N7XD5GZ
DB04586	A0UB206YF0
DB04599	5L16LKN964
DB04619	RK493WHV10
DB04620	0TQU7668EI
DB04620	Z72HVF4L7V
DB04626	388K3TR36Z
DB04630	4964P6T9RB
DB04638	26XK13B61B
DB04640	BOR133U3TN
DB04650	6SO6U10H04
DB04652	W980KJ009P
DB04655	2L9RKX796Q
DB04657	5A8K850HDE
DB04660	60M22SGW66
DB04665	A4VZ22K1WT
DB04674	1496OH15B6
DB04684	BID902UF5V
DB04688	Y35FJB3QBJ
DB04690	XT3Z54Z28A
DB04699	OL659KIY4X
DB04701	OOW3025SR1
DB04704	30060WAL99
DB04705	767JTD2N31
DB04706	95D0I22I0V
DB04711	3J6WZA9PXS
DB04711	CTZ1Y9L579
DB04711	K8RMJ72EU5
DB04711	TKQ858A3VW
DB04711	X064O0Y1A4
DB04713	0G4NGB8R41
DB04713	606VTF676Y
DB04713	7I4OD40L2L
DB04713	J882Z73MPL
DB04713	PES8WA4REI
DB04725	P5T6BYS22Y
DB04726	4M2669414M
DB04728	A606AJ494W
DB04729	AV4A72IATD
DB04729	S7K05PO157
DB04734	0RQ6CXO9KD
DB04734	90UTM639KK
DB04737	2K9VO6WZ5K
DB04737	B46TK780ZC
DB04743	V4TKW1454M
DB04745	803BHY7QWU
DB04746	N151ZM4M27
DB04769	8GRW063UT7
DB04786	6032D45BEM
DB04786	89521262IH
DB04787	W9F9H8GXWR
DB04789	1VZZ62R081
DB04789	8S95DH25XC
DB04789	A9R10K3F2F
DB04789	B3KYL5163W
DB04789	JEC017DJGT
DB04789	Q65PL71Q1A
DB04795	MYQ9MNW7NI
DB04801	GQ72OGU4EV
DB04805	J91D5GN5AT
DB04806	V595OG374W
DB04808	5981U00LY0
DB04808	5LPX2HRF67
DB04808	EIU453IDVS
DB04808	QUB93X3HNB
DB04808	XYP2JD4C64
DB04810	748VLK1H45
DB04810	BAI46P01OR
DB04810	E1UOL152H7
DB04810	V53IRR2O5Y
DB04810	YDY2K6MECD
DB04811	748VLK1H45
DB04811	BAI46P01OR
DB04811	E1UOL152H7
DB04811	V53IRR2O5Y
DB04811	YDY2K6MECD
DB04813	66V0139H9A
DB04813	AMT77LS62O
DB04814	IX9VVF69JR
DB04814	NTI7T2IEIE
DB04815	7BHQ856EJ5
DB04816	Z4XE6IBF3V
DB04817	18HB6B1L37
DB04817	6429L0L52Y
DB04817	934T64RMNJ
DB04817	LYR4M0NH37
DB04817	UR0T0B24E9
DB04817	VSU62Z74ON
DB04818	8DE00V62TV
DB04818	D892HFI3XA
DB04819	00S42N58OM
DB04819	A01LX40298
DB04819	KJ5I25TXYL
DB04819	Q32ZN48698
DB04819	QTT17582CB
DB04820	T2Q0RYM725
DB04822	5AEV5C340C
DB04822	SNC1080T5Y
DB04823	3BT0VQG2GQ
DB04824	6QK969R2IF
DB04826	6U94N2D00F
DB04826	H581Q95SJA
DB04826	YYO25I8VV7
DB04827	3IN71E75Z5
DB04828	822G987U9J
DB04828	DA5B6IWF46
DB04828	Y0185WZ209
DB04829	5S94F6A36E
DB04829	79LNZ35K7M
DB04829	8NA5SWF92O
DB04829	R1XBQ6NTFR
DB04830	W2115E9C7B
DB04831	HC95205SY4
DB04832	2T97D1P85R
DB04832	3J928617DW
DB04832	7GLK27586K
DB04833	7ZKH8MQW6T
DB04833	RJQ4G25ZRH
DB04834	3IY7CNP8XJ
DB04834	65Q4QDG4KC
DB04834	952902IX06
DB04834	C684AL3ZG7
DB04834	GG1LBM463S
DB04834	KQ7PNA8VW2
DB04834	LTM112Q284
DB04834	Z5W1X83FUI
DB04835	MD6P741W8A
DB04836	27T1I13L6G
DB04836	A5P604A12R
DB04836	Q32ZN48698
DB04836	QTT17582CB
DB04839	4KM2BN5JHF
DB04840	Q94064N9NW
DB04840	X31CDK040E
DB04841	C11102TO53
DB04841	R7PLA2DM0J
DB04842	C5QA4GLR9M
DB04844	69ENL3U6BF
DB04844	8A3NP33E5M
DB04845	K27005NP0A
DB04849	68AYS9A614
DB04849	NQU9IPY4K9
DB04850	82V2M8K24R
DB04851	3KG76X4KJK
DB04851	9WQP0L619L
DB04851	XF417D3PSL
DB04852	Q70OH404HR
DB04853	LJA4M1L5LG
DB04855	FA36DV299Q
DB04855	JQZ1L091Y2
DB04856	69DY40RH9B
DB04857	1YP2S94RVH
DB04857	S35880HLHZ
DB04859	0A0800O89N
DB04859	7Y1T8FKO1V
DB04860	2DNT962H92
DB04860	85141ONN7O
DB04861	GMK2E335DQ
DB04861	I43D0296P8
DB04862	2ZL2BA06FU
DB04863	0R4888YXR5
DB04864	0111871I23
DB04865	563OX5661H
DB04865	6FG8041S5B
DB04867	3YFV00531K
DB04868	5JHU0N1R6K
DB04868	F41401512X
DB04868	K37N7BYX3X
DB04869	WOA5J8TX6M
DB04872	K7G81N94DT
DB04873	4UQ3S81B25
DB04873	61Z0VMM0AJ
DB04874	3716Q16Q6A
DB04874	5138Q19F1X
DB04874	54S68520I4
DB04874	9OQO0E343Z
DB04874	B5TAN0L720
DB04874	Q32ZN48698
DB04874	QTT17582CB
DB04875	N986NI319S
DB04878	S77P977AG8
DB04879	5DX9U76296
DB04879	V5FUB77031
DB04880	C7Z4ITI7L7
DB04881	N488540F94
DB04881	NX2BHH1A5B
DB04882	1V8X590XDP
DB04883	33JD57L6RW
DB04883	W0XRQ0G13U
DB04884	GB2433A4M3
DB04884	U4OHT63MRI
DB04885	2J6DQ1U5B5
DB04885	40JL785VD0
DB04885	SYM1DZP57Q
DB04886	S5A9TQN46W
DB04887	E367I8C7FI
DB04888	8F018D8L02
DB04888	AP69E83Z79
DB04890	6W18MO1QR3
DB04890	HYD2U48IAS
DB04891	N75R59YD0F
DB04892	A2TJL9CO2K
DB04892	SUE285UG3S
DB04896	371U2ZK31U
DB04896	UGM0326TXX
DB04898	49HFB70472
DB04905	1U4B477260
DB04905	I43T3ID6G2
DB04908	37JK4STR6Z
DB04908	96XTC36K1B
DB04909	5AIJ4TGC6B
DB04909	ASU02O7NS8
DB04910	022N12KJ0X
DB04911	PUG62FRZ2E
DB04911	VL1P93MKZN
DB04915	995FT1W541
DB04924	2H9NV66W0I
DB04924	81BMQ80QRL
DB04926	856DX0KJ84
DB04926	9M85GXG84D
DB04930	5O0SBK88B7
DB04930	620Q217008
DB04930	TVC0CLY3DB
DB04930	WTX0TDW4JB
DB04931	QW68W3J66U
DB04933	18HB6B1L37
DB04933	551541VI0Y
DB04933	FUO195TC7O
DB04933	LYR4M0NH37
DB04933	UR0T0B24E9
DB04936	41IX5VHE3I
DB04936	JJ09461NJS
DB04936	NV2001607Y
DB04936	T7A20Y888Y
DB04936	ZJ8X2IF6RJ
DB04938	B0P231ILBK
DB04942	08V52GZ3H9
DB04944	53IEF47846
DB04946	VPO7KJ050N
DB04947	1Q4092099O
DB04947	9OW16G25YL
DB04947	D20OLL8HWU
DB04948	5SPW497X0Z
DB04948	VXJ7Z24RN1
DB04951	D7NLD2JX7U
DB04952	I9BJ0BR28X
DB04953	12G01I6BBU
DB04953	WV9W9019AP
DB04954	GZ1X96601Z
DB04957	6E6VJP68KR
DB04957	74QU6P2934
DB04960	MAT637500A
DB04961	60KQZ0388Y
DB04967	918K9N56QZ
DB04967	FC6D57000M
DB04970	4T5L4T8473
DB04970	H1CGM4755H
DB04972	Q32ZN48698
DB04972	QTT17582CB
DB04977	Y76ID234HW
DB04982	CVS43XG1L5
DB04983	5PC250KSSH
DB04983	82M942WZ4A
DB04996	29JB6BU01H
DB04996	2A9OM7IPNW
DB04996	5138Q19F1X
DB04996	54S68520I4
DB04996	569DQM74SC
DB04996	8D7B37T28G
DB04996	96R7020BND
DB04996	9OQO0E343Z
DB04996	I6GH4W7AEG
DB04996	Q32ZN48698
DB04996	Q40Q9N063P
DB04996	QTT17582CB
DB05009	BTS1Y6777M
DB05013	7686S50JAH
DB05016	K16AME9I3V
DB05022	1Q8D39N37L
DB05022	LI06Q37TEG
DB05025	18D1V854HG
DB05025	EUT3557RT5
DB05025	Q85FFY6179
DB05038	CLO4JRD21F
DB05039	2JEC1ITX7R
DB05039	8OR09251MQ
DB05039	J857C56QEU
DB05039	RYI4401DTM
DB05076	187EJ7QEXL
DB05083	212WAX8KDD
DB05083	FI96A8X663
DB05087	98WI44OHIQ
DB05088	6634O61GOI
DB05088	81AH48963U
DB05088	C2Q61A8070
DB05088	EG537P548F
DB05088	YY9FVM7NSN
DB05095	W7FHJ107MC
DB05102	RGE5K1Q5QW
DB05104	D0VK52NV5M
DB05104	OVM35SB81P
DB05105	9H4570Q89D
DB05107	9735KA370S
DB05109	ID0YZQ2TCP
DB05123	B96UX1DDKS
DB05123	Z9AM8GST2F
DB05129	ZTV0FOB6NU
DB05137	4CJ480V2HP
DB05137	74SSN124VK
DB05137	96J834CB88
DB05137	D0P25S3P81
DB05143	18HB6B1L37
DB05143	JH6Z94GLUD
DB05143	LYR4M0NH37
DB05143	Q9F7QEH36F
DB05143	UR0T0B24E9
DB05154	2XOI31YC4N
DB05186	9AU7XUV31A
DB05197	2B668TJX8E
DB05229	18HB6B1L37
DB05229	1JSN1I7582
DB05229	6C8TLD4Q9K
DB05229	LYR4M0NH37
DB05229	UR0T0B24E9
DB05245	57N7B0K90A
DB05245	84CS1P306F
DB05245	W46JY43EJR
DB05251	98D603VP8V
DB05251	HO3OGH5D7I
DB05252	1NLW6H9NZN
DB05252	54CSW9U08K
DB05260	99T03J52W0
DB05260	F7K5MP217W
DB05260	T93E9Y2844
DB05260	Y2V2R4W9TQ
DB05262	G97OZE5068
DB05265	2K02669KWP
DB05265	4DIV854Y8H
DB05265	51MO2B2OSB
DB05266	M0TTH61XC5
DB05271	6Q1W9573L2
DB05271	87T4T8BO2E
DB05271	N8FO6Z42IR
DB05284	7O62J06F18
DB05286	3QN8BYN5QF
DB05286	G926EC510T
DB05288	Y0PC411K4T
DB05289	501W00OOWA
DB05289	J5ZZK9P7MX
DB05291	98PI200987
DB05294	YO460OQ37K
DB05295	I2JP8UE90H
DB05296	29JB6BU01H
DB05296	2A9OM7IPNW
DB05296	569DQM74SC
DB05296	5H0DOZ21UJ
DB05296	96R7020BND
DB05296	BRH40Y9V1Q
DB05296	Q40Q9N063P
DB05297	OJE5810C4F
DB05298	S6RXB5KF56
DB05302	5S6W795CQM
DB05302	Q32ZN48698
DB05302	QTT17582CB
DB05302	Z6375YW9SF
DB05314	97SK7L66LH
DB05314	FXC9231JVH
DB05314	I1L29CLX3C
DB05314	IR1PLU81NA
DB05316	JQO211TF1A
DB05316	JZ963P0DIK
DB05316	NA83F1SJSR
DB05316	RRX6A4PL3C
DB05316	W4888I119H
DB05318	15OX67P384
DB05318	S07O44R1ZM
DB05327	Z26P56GFTV
DB05339	M65825806Q
DB05339	Q32ZN48698
DB05339	QTT17582CB
DB05340	18HB6B1L37
DB05340	D345THM53T
DB05340	LYR4M0NH37
DB05340	UR0T0B24E9
DB05343	F2628ZD0FO
DB05347	X4HES1O11F
DB05360	7805S5HIHX
DB05366	YF7V70N02B
DB05377	LW65NJ3YWV
DB05381	3POA0Q644U
DB05381	820484N8I3
DB05381	Q32ZN48698
DB05381	QTT17582CB
DB05382	9679TC07X4
DB05383	0J79H78UMB
DB05383	62X13LJ94Q
DB05383	A2Z7G2RGAH
DB05383	Q32ZN48698
DB05383	QTT17582CB
DB05383	R13YB310MU
DB05383	SCQ4EZQ113
DB05383	X2151435R9
DB05384	J94PBK7X8S
DB05389	059QF0KO0R
DB05389	63M8RYN44N
DB05389	7JRT833T5M
DB05389	7QV8F8BYNJ
DB05389	9159UV381P
DB05389	J65BV539M3
DB05389	S88TT14065
DB05389	Z63H374SB6
DB05398	4F6FC4MI8W
DB05398	Y4P927Q133
DB05399	J1J54V24R4
DB05414	TPC5Q8496G
DB05416	7I2HA1NU22
DB05424	C78W1K5ASF
DB05424	ICJ93X8X90
DB05428	0BG5NE3APZ
DB05428	0V38NF6N89
DB05428	29JB6BU01H
DB05428	2A9OM7IPNW
DB05428	569DQM74SC
DB05428	6433A42F4F
DB05428	96R7020BND
DB05428	AZV954TZ9N
DB05428	Q40Q9N063P
DB05434	CRR8E37XOB
DB05436	WYQ7N0BPYC
DB05442	332VLD554F
DB05458	8CY265YM5K
DB05458	CL2002R563
DB05460	057D10I8S8
DB05460	D59N834676
DB05461	059QF0KO0R
DB05461	63M8RYN44N
DB05461	7QV8F8BYNJ
DB05461	9159UV381P
DB05461	J65BV539M3
DB05461	Q32ZN48698
DB05461	QTT17582CB
DB05465	E1IO3ICJ9A
DB05475	637C487Y09
DB05475	Q66Z43C5XM
DB05478	0D5204ZSIX
DB05478	12EH9M7279
DB05478	GZE85Q9Q61
DB05479	OVF025LA77
DB05482	0H43101T0J
DB05488	5E8K9I0O4U
DB05494	04079A1RDZ
DB05494	5CSZ8459RP
DB05508	5S6W795CQM
DB05508	Q32ZN48698
DB05508	QTT17582CB
DB05508	Z6375YW9SF
DB05511	30679UMI0N
DB05521	655M5O3W0U
DB05630	059QF0KO0R
DB05630	069647RPT5
DB05630	18HB6B1L37
DB05630	63M8RYN44N
DB05630	7QV8F8BYNJ
DB05630	9159UV381P
DB05630	J65BV539M3
DB05630	LYR4M0NH37
DB05630	UR0T0B24E9
DB05659	5OK523O4FU
DB05708	8S399XDN2K
DB05708	Q32ZN48698
DB05708	QTT17582CB
DB05719	6UK191M53P
DB05738	Q32ZN48698
DB05738	QTT17582CB
DB05738	R612XR8A9F
DB05738	Z5014VUX83
DB05786	6B799IH05A
DB05790	22O6XI63E0
DB05790	NR72W2V70N
DB05790	Q32ZN48698
DB05790	QTT17582CB
DB05790	SN2G80PK4I
DB05791	Q1D0Q7R4D9
DB05792	9K6U3I1UR0
DB05792	G622F7P8LU
DB05792	Q32ZN48698
DB05792	QTT17582CB
DB05796	KKV299446X
DB05800	LY583605Y8
DB05804	57B09Q7FJR
DB05804	B9840IHU4T
DB05804	E1CR8487EN
DB05806	24R60NVC41
DB05812	G819A456D0
DB05817	14J2G0U3NQ
DB05824	58S83M36V6
DB05830	40P3287I94
DB05837	Q32ZN48698
DB05837	QTT17582CB
DB05855	6H35LF645A
DB05855	VAS2V13A9H
DB05864	NA0Y2SRR29
DB05868	75C8DU40T0
DB05869	03O98E01OB
DB05871	L7K247H29H
DB05885	RFR2CH3QZK
DB05891	3POA0Q644U
DB05891	820484N8I3
DB05891	Q32ZN48698
DB05891	QTT17582CB
DB06090	3821HT7KCR
DB06090	D266D7TY9B
DB06090	UM3821998K
DB06144	GVV4Z879SP
DB06147	Y7FKS2XWQH
DB06150	30CPC5LDEX
DB06151	WYQ7N0BPYC
DB06155	HL0V2LQZ09
DB06155	RML78EN3XE
DB06196	325O8467XK
DB06196	7PG89G35Q7
DB06201	WFW942PR79
DB06203	EEN99869SC
DB06203	JHC049LO86
DB06204	71204KII53
DB06204	H8A007M585
DB06207	CUZ39LUY82
DB06210	4U07F515LG
DB06210	S56D65XJ9G
DB06213	2XLN4Y044H
DB06213	7AXV542LZ4
DB06216	88XHZ13131
DB06216	91XW058U2C
DB06218	563KS2PQY5
DB06228	9NDF7JZ4M3
DB06237	4NIU4R914C
DB06237	DR5S136IVO
DB06262	J7A92W69L7
DB06268	J9QH779MEM
DB06274	28LAR2REDG
DB06274	677C126AET
DB06274	Q153V49P3Z
DB06287	624KN6GM2T
DB06290	9WS5RD66HZ
DB06292	059QF0KO0R
DB06292	1ULL0QJ8UC
DB06292	4AKF24FA4C
DB06292	602HN5L69H
DB06292	63M8RYN44N
DB06292	7QV8F8BYNJ
DB06292	887K2391VH
DB06292	9159UV381P
DB06292	942194N4TD
DB06292	J65BV539M3
DB06402	0701472ZG0
DB06402	Q32ZN48698
DB06402	QTT17582CB
DB06402	XK134822Z0
DB06414	0C50HW4FO1
DB06554	478RVH3TVD
DB06554	7S198J834F
DB06554	K1M5RVL18S
DB06581	O6DDV91W1M
DB06581	S125DW66N8
DB06589	33Y9ANM545
DB06589	7RN5DR86CK
DB06590	7P6FQA5D21
DB06590	EZ9W6O5S09
DB06590	P9VXV1408Y
DB06594	137R1N49AD
DB06605	3Z9Y7UWC1J
DB06614	9ZS94HQO3B
DB06614	QW7Y7ZR15U
DB06616	5018V4AEZ0
DB06616	844ZJE6I55
DB06623	0VCI53PK4A
DB06623	D7NP6CR89M
DB06623	MOH3ET196H
DB06637	BH3B64OKL9
DB06663	662X0VFR9L
DB06663	98H1T17066
DB06663	I4P76SY3N4
DB06684	S239O2OOV3
DB06684	U8HTX2GK8J
DB06689	2UMI9U37CP
DB06689	4837010H8C
DB06689	5KV86114PT
DB06689	U4RY8MRX7C
DB06691	360MH2GO0I
DB06691	5T3R4P0I14
DB06691	HPE317O9TL
DB06691	R35D29L3ZA
DB06694	WPY40FTH8K
DB06694	X5S84033NZ
DB06695	2E18WX195X
DB06695	SC7NUW5IIT
DB06696	G7395HZ992
DB06696	G7V6SLI20L
DB06697	111W6L37CC
DB06697	C7D6T3H22J
DB06698	49K58SMZ7U
DB06698	M2S8P6LJ5S
DB06698	U5SU5350VT
DB06698	X1L0E3R43Y
DB06698	X32KK4201D
DB06699	EXT215F4ZU
DB06699	SX0XJI3A11
DB06700	189BFR45S0
DB06700	HY5T9WKI4O
DB06701	1678OK0E08
DB06701	M32RH9MFGP
DB06702	621G617227
DB06702	EOS72165S7
DB06703	AZV954TZ9N
DB06704	224T73LR9W
DB06704	23X1185WBO
DB06704	35MRW7B4AD
DB06704	K2349O62GE
DB06704	M575VKV19N
DB06704	P2TH1XYZ84
DB06704	Q461L7AK4R
DB06704	S8I0922465
DB06705	059QF0KO0R
DB06705	18HB6B1L37
DB06705	5WBR90FN3H
DB06705	63M8RYN44N
DB06705	7QV8F8BYNJ
DB06705	9159UV381P
DB06705	9430ZR8ZAN
DB06705	AZV954TZ9N
DB06705	E65RW73PHS
DB06705	J65BV539M3
DB06705	LYR4M0NH37
DB06705	UR0T0B24E9
DB06705	XM33Q67UVH
DB06707	U63S13UAOR
DB06707	V008L6478D
DB06710	V9EFU16ZIF
DB06711	H231GF11BV
DB06711	MZ1131787D
DB06711	SC99GR1T5S
DB06713	R0TAY3X631
DB06714	291GX1YB65
DB06714	4R3L4TYV09
DB06714	7H29A4132J
DB06714	81UZ68T08H
DB06714	NKB67Q143T
DB06715	09G4I6V86Q
DB06715	1526IW77GM
DB06715	1C4QK22F9J
DB06715	295O53K152
DB06715	4GC1FOQ22U
DB06715	4U541R2E6L
DB06715	505TLP46J6
DB06715	5TY3055J2U
DB06715	694C0EFT9Q
DB06715	726BAS5AW3
DB06715	901U359BNJ
DB06715	98QPV8670C
DB06715	9BV8610D7E
DB06715	C2QXB9FL0L
DB06715	EK557FCO82
DB06715	M186RK4UPZ
DB06715	N37KB761Z5
DB06715	QTO9S95T6L
DB06715	T98FI7Y8K4
DB06715	U6R26MK0LQ
DB06715	V1UJ6I93CL
DB06716	30868AY0IF
DB06716	LZ257RZP7K
DB06717	6L8OF9XRDC
DB06717	D35FM8T64X
DB06718	4R1VB9P8V3
DB06723	059QF0KO0R
DB06723	3XHB1D032B
DB06723	5QB0T2IUN0
DB06723	63M8RYN44N
DB06723	7QV8F8BYNJ
DB06723	9159UV381P
DB06723	J65BV539M3
DB06726	3VVT91ZYUN
DB06726	5INX9RI5F9
DB06726	TZ5STY38MD
DB06726	WS779TX56C
DB06727	298897D62S
DB06727	3D76XVF9R0
DB06727	94BIS8AH96
DB06727	DQV621VE7N
DB06727	GQ3J2TLZ7E
DB06728	SIR7XX2F1K
DB06729	0J8L4V3F81
DB06730	1664P6E6MI
DB06731	05UQ1299DN
DB06731	25CO3X0R31
DB06731	K4QYN23H2N
DB06738	PQS1L514CF
DB06738	U9U6LTV80K
DB06743	TAZ2DPR77B
DB06744	DF149B9460
DB06745	32ZQ957R4A
DB06746	M5297RI2UE
DB06748	N219O0L31C
DB06751	24ZVH4C669
DB06751	98QS4N58TW
DB06766	7Z8O94ECSX
DB06768	3Q6M5SET7W
DB06768	5138Q19F1X
DB06768	54S68520I4
DB06768	9OQO0E343Z
DB06768	F9S9FFU82N
DB06770	LKG8494WBH
DB06771	7506A6J57T
DB06771	BFE2NBZ7NX
DB06772	51F690397J
DB06772	9JX5MZ1I64
DB06775	5L0HB4V1EW
DB06777	0GEI24LG0J
DB06777	6V4571KSKE
DB06777	724L30Y2QR
DB06777	JF1IDA502B
DB06777	YKU915YJNV
DB06781	S8A06QG2QE
DB06795	3J751V0284
DB06795	3OLH2HAK9F
DB06795	58447S8P4L
DB06795	RQ6LP6Z0WY
