drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions	pubmed_ids
DB00750	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|11752352
DB00754	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|15066664|11752352
DB00776	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423|20502724
DB00868	target	Q14524	6331	Human	unknown	antagonist	23258970
DB00907	target	Q14524	6331	Human	yes	inhibitor	17038146|15880981|9876137
DB00908	target	Q14524	6331	Human	yes	inhibitor	17023504|15877619|16138883|16972995|17556186|11752352|20685573|9476974
DB00909	target	Q14524	6331	Human	yes	inhibitor	20025128|18433351|20001433|14704463|19948168|15511691|19557119
DB01035	target	Q14524	6331	Human	unknown	inhibitor	11839626|10662748|11155778|10443304|11225790|11752352
DB01056	target	Q14524	6331	Human	yes	inhibitor	10953551|11752352
DB01182	target	Q14524	6331	Human	yes	inhibitor	17139284|17016423
DB01195	target	Q14524	6331	Human	yes	inhibitor	10617684|10758053|10961955|11307783|11535580|15272045|11196553|12601084|11752352
DB01228	target	Q14524	6331	Human	yes	inhibitor	17016423|1653123|16751287|9835260|11752352
DB01320	target	Q14524	6331	Human	yes	inhibitor	15001403|20298965|15066664|11752352
DB01346	target	Q14524	6331	Human	yes	inhibitor	17023504|15877619|16138883|16972995|17556186|11752352|20685573|9476974
DB01426	target	Q14524	6331	Human	yes	inhibitor	18599870|6088360|21126620|20870038|20174578|20022821
DB01429	target	Q14524	6331	Human	yes	inhibitor	1660104|1653644
DB00193	target	P35372	4988	Human	yes	agonist	10961373|10991912|1309873|15509185|16793069|11752352|17380034|8955860
DB00295	target	P35372	4988	Human	yes	agonist	16530171|16580639|16580848|16682505|11752352
DB00318	target	P35372	4988	Human	yes	partial agonist	15509185|17620111|8306082|11752352
DB00321	target	P35372	4988	Human	unknown	binder	7971731|3037421
DB00327	target	P35372	4988	Human	yes	agonist	11869661|12479250|11305075|18789923
DB00333	target	P35372	4988	Human	yes	agonist	17139284|17016423|11933204|17850768|14991152
DB00454	target	P35372	4988	Human	unknown	agonist	11585443
DB00497	target	P35372	4988	Human	yes	agonist	17525040|18039433|19474215
DB00504	target	P35372	4988	Human	yes	partial agonist	8968334|7723747|9016350|8819494|9862398
DB00514	target	P35372	4988	Human	unknown	agonist	7562497
DB00611	target	P35372	4988	Human	yes	partial antagonist	10381785|12127012|12470863|15942128|8968334|8746803|9399970|7705457|17909753
DB00647	target	P35372	4988	Human	yes	agonist	11752352|10690289|6249436|9399970|7562497|19604717|10379623
DB00652	target	P35372	4988	Human	yes	antagonist	3419842|6094791|8042002|8968334|2286420
DB00704	target	P35372	4988	Human	yes	antagonist	11752352|19068776|18354714|17918759|17661275|17487229|9673788
DB00708	target	P35372	4988	Human	yes	agonist	11299311|1688220|2847746|3014923|6131653|11752352
DB00802	target	P35372	4988	Human	yes	agonist	10955836|15694871|16906017|11240090|11752352
DB00813	target	P35372	4988	Human	yes	agonist	15589524|16114980|16332149|16376082|16797997|11752352|19403616
DB00836	target	P35372	4988	Human	yes	agonist	10087042|14592702|8488368|11752352|6319884|18284554
DB00844	target	P35372	4988	Human	yes	antagonist	10844102|8388112|9084061|9399970|18425947|16517095|19403853|15602503|18810678|17407276
DB00854	target	P35372	4988	Human	yes	agonist	12975489|17039381
DB00899	target	P35372	4988	Human	yes	agonist	16114980|16332149|8694317|9066316|11752352|9103501|8875131
DB00904	target	P35372	4988	Human	unknown	other/unknown	2164935
DB00913	target	P35372	4988	Human	yes	agonist	17139284|17016423|11752352
DB00921	target	P35372	4988	Human	yes	partial agonist	10729371|10942856|11275413|12435410|15100703|11752352
DB00956	target	P35372	4988	Human	yes	agonist	11752352|10640321|16291875|2849950|14600248|20665209|18606504
DB01081	target	P35372	4988	Human	yes	agonist	11752352|18192961|10202212|8583364|8386327
DB01183	target	P35372	4988	Human	yes	antagonist	12566163|12799988|12842269|12887410|12909198|11752352|18354714|17918759|17367258
DB01192	target	P35372	4988	Human	yes	agonist	9712193|17006080|17595308|10854833|16343768|11752352
DB01209	target	P35372	4988	Human	yes	agonist	9399970|11702089|10958085|12513698|9972766|1361946
DB01221	target	P35372	4988	Human	unknown	binder	6246318|8835358
DB01227	target	P35372	4988	Human	yes	agonist	9360954|2471291|10911931|11561100|11752352
DB01433	target	P35372	4988	Human	yes	agonist	20163389|6268422|19153939|11752352
DB01439	target	P35372	4988	Human	yes	agonist	15589524|16114980|16332149|16376082|16797997|11752352|19403616
DB01444	target	P35372	4988	Human	yes	agonist	17139284|17016423|13651575
DB01452	target	P35372	4988	Human	yes	agonist	12902992|15013161|15937104|15986196|16580639
DB01466	target	P35372	4988	Human	yes	agonist	16530171|16580639|16580848|16682505|11752352
DB01497	target	P35372	4988	Human	yes	agonist	10881033|11098106|11420091|11900797|12435815|11752352
DB01535	target	P35372	4988	Human	yes	agonist	14744466|15001679|15028244|1656846|7957034
DB01548	target	P35372	4988	Human	yes	antagonist	20641600
DB01565	target	P35372	4988	Human	yes	agonist	16777416|19474215|15178355
DB01571	target	P35372	4988	Human	yes	agonist	10669565|6264594|8030414|8576134
DB05046	target	P35372	4988	Human	unknown		
DB05492	target	P35372	4988	Human	unknown		
DB05509	target	P35372	4988	Human	unknown		
DB06204	target	P35372	4988	Human	yes	agonist	10592235
DB06274	target	P35372	4988	Human	yes	antagonist	17909271|18373729|16597533|11752352|15882122|11755894
DB06738	target	P35372	4988	Human	yes	agonist	8878254|8153059
DB06800	target	P35372	4988	Human	yes	antagonist	17504835
DB00193	target	P28335	3358	Human	unknown	antagonist	15105221|16679816
DB00246	target	P28335	3358	Human	unknown	antagonist	14728084|11103883|7562537|11132243|16918396
DB00247	target	P28335	3358	Human	yes	antagonist	11752352|12555241
DB00248	target	P28335	3358	Human	unknown	agonist	18691132|10641988|20426763|18992242
DB00268	target	P28335	3358	Human	unknown	agonist	18691132
DB00321	target	P28335	3358	Human	unknown	binder	11339973
DB00334	target	P28335	3358	Human	unknown	antagonist	11752352|16336943|17624999|16983399|16918396|16952163|10227113
DB00363	target	P28335	3358	Human	unknown	antagonist	15917433|16182256
DB00370	target	P28335	3358	Human	unknown	antagonist	14615872|10762339|9832994|16433010|11271412|11752352
DB00408	target	P28335	3358	Human	unknown	antagonist	10991983
DB00413	target	P28335	3358	Human	unknown	unknown	18691132|10641988
DB00420	target	P28335	3358	Human	unknown	antagonist	17139284|17016423
DB00434	target	P28335	3358	Human	yes	antagonist	12498911
DB00458	target	P28335	3358	Human	unknown	antagonist|binder	8876023|7804391
DB00477	target	P28335	3358	Human	unknown	binder	7908055
DB00540	target	P28335	3358	Human	unknown	antagonist	8876023
DB00543	target	P28335	3358	Human	unknown	antagonist	10821800
DB00574	target	P28335	3358	Human	yes	agonist	10617681|12708517|15869562|16249524|16973729
DB00589	target	P28335	3358	Human	yes	agonist	18691132|9600588
DB00656	target	P28335	3358	Human	yes	agonist	7659770|3039120
DB00696	target	P28335	3358	Human	unknown	agonist	12525272
DB00714	target	P28335	3358	Human	unknown	agonist	18691132
DB00726	target	P28335	3358	Human	unknown	antagonist	8863001
DB00734	target	P28335	3358	Human	unknown	antagonist	11132243|7898773
DB00777	target	P28335	3358	Human	unknown	antagonist	17139284|17016423
DB00805	target	P28335	3358	Human	yes	antagonist	17139284|17016423|1361012|2975224
DB00934	target	P28335	3358	Human	unknown	binder	7221567
DB01079	target	P28335	3358	Human	unknown	antagonist	15466450
DB01142	target	P28335	3358	Human	yes	antagonist	7855217|309138
DB01149	target	P28335	3358	Human	yes	antagonist	16433010|11752352
DB01151	target	P28335	3358	Human	unknown	binder	8876023
DB01186	target	P28335	3358	Human	unknown	agonist	18703043|18691132|10641988
DB01191	target	P28335	3358	Human	unknown	agonist	10353435|11198050|11489456|11888565|12678838
DB01200	target	P28335	3358	Human	unknown	agonist	18703043|18691132|10641988
DB01224	target	P28335	3358	Human	unknown	antagonist	11132243|17848919
DB01238	target	P28335	3358	Human	unknown	antagonist	17848919
DB01239	target	P28335	3358	Human	yes	antagonist	17139284|17016423
DB01242	target	P28335	3358	Human	yes	antagonist	9862411|14501155|1296670
DB01267	target	P28335	3358	Human	yes	antagonist	11132243
DB01392	target	P28335	3358	Human	unknown	antagonist	8032658|6136920
DB01403	target	P28335	3358	Human	unknown	antagonist	15701205
DB01454	target	P28335	3358	Human	unknown	agonist	7824160|2871581
DB04871	target	P28335	3358	Human	unknown		16625817|16259227
DB04884	target	P28335	3358	Human	unknown		17624269
DB05492	target	P28335	3358	Human	unknown		
DB06144	target	P28335	3358	Human	yes	antagonist	16925508|11594443
DB06148	target	P28335	3358	Human	unknown	antagonist	11004734
DB06216	target	P28335	3358	Human	unknown	antagonist	10592235|21655346|18308814
DB06594	target	P28335	3358	Human	yes	antagonist	15289999
DB09014	target	P28335	3358	Human	yes	antagonist	23863923
DB00193	target	P41145	4986	Human	unknown	agonist	12570923
DB00295	target	P41145	4986	Human	yes	agonist	17139284|17016423|9808678|7959748|16753266
DB00318	target	P41145	4986	Human	yes	partial agonist	17139284|17016423|17620111|7885194
DB00321	target	P41145	4986	Human	unknown	agonist	19828880
DB00327	target	P41145	4986	Human	yes	agonist	17139284|17016423|16433932
DB00370	target	P41145	4986	Human	unknown	agonist	12372565
DB00396	target	P41145	4986	Human	unknown	activator	8867260
DB00454	target	P41145	4986	Human	yes		17139284|17016423
DB00497	target	P41145	4986	Human	yes	agonist	17525040|18039433|17467904
DB00514	target	P41145	4986	Human	unknown	agonist	7562497
DB00611	target	P41145	4986	Human	yes	agonist	10381785|10779697|12127012|12470863|15942128|8968334|8746803|7705457|2555580|17909753
DB00647	target	P41145	4986	Human	yes	antagonist	11752352|6151117
DB00652	target	P41145	4986	Human	yes	agonist	8788445
DB00704	target	P41145	4986	Human	yes	antagonist	11752352|18354714|9040115|17661275|19484223
DB00708	target	P41145	4986	Human	unknown	other	8612823|2467589
DB00813	target	P41145	4986	Human	unknown	agonist	18325678
DB00825	target	P41145	4986	Human	unknown	agonist	11897159|7851817
DB00836	target	P41145	4986	Human	yes	agonist	10087042
DB00844	target	P41145	4986	Human	yes	agonist	17139284|17016423|8388112|15655510|16517095|19403853|15602503|10534607|17407276
DB00854	target	P41145	4986	Human	unknown	agonist	17039381
DB00899	target	P41145	4986	Human	unknown	agonist	19878098|18325678
DB00921	target	P41145	4986	Human	yes	antagonist	17244875|16953647
DB01183	target	P41145	4986	Human	yes	antagonist	17305578|17367258|18354714
DB01209	target	P41145	4986	Human	yes	antagonist	17139284|17016423|16433932|11752352
DB01221	target	P41145	4986	Human	unknown	agonist	6246318|8835358
DB01439	target	P41145	4986	Human	yes	agonist	18325678
DB01452	target	P41145	4986	Human	unknown	agonist	20352414|18343363
DB01497	target	P41145	4986	Human	yes	agonist	7739347|17720886|16433932
DB01535	target	P41145	4986	Human	unknown	agonist	1656846|15853689
DB01548	target	P41145	4986	Human	unknown	antagonist	20641600
DB01565	target	P41145	4986	Human	unknown	agonist	16777416|19474215|15178355
DB01571	target	P41145	4986	Human	yes	agonist	6264594|8030414|8576134
DB05046	target	P41145	4986	Human	unknown		
DB05104	target	P41145	4986	Human	unknown		
DB05155	target	P41145	4986	Human	unknown		
DB05443	target	P41145	4986	Human	unknown		
DB06148	target	P41145	4986	Human	unknown	agonist	22708686
DB06204	target	P41145	4986	Human	unknown		10592235
DB06274	target	P41145	4986	Human	unknown	antagonist	17340127|15882122
DB06738	target	P41145	4986	Human	yes	agonist	8153059
DB06800	target	P41145	4986	Human	no	antagonist	17504835
DB00193	target	P41143	4985	Human	no	agonist	19027293
DB00295	target	P41143	4985	Human	yes	agonist	16530171|16534251|16539674|16650582|16678156|11752352|12015197
DB00318	target	P41143	4985	Human	yes	agonist	16386786|7885194|12067475|8119316|2156065|11752352
DB00321	target	P41143	4985	Human	unknown	agonist	19828880
DB00327	target	P41143	4985	Human	yes	partial agonist	9301669|2849950|7511163|17658959|2478994|11752352
DB00333	target	P41143	4985	Human	yes	agonist	19843777
DB00497	target	P41143	4985	Human	yes	agonist	17525040|11752352
DB00514	target	P41143	4985	Human	unknown	agonist	7562497
DB00611	target	P41143	4985	Human	yes	agonist	12127012|12470863|15942128|8968334|8746803|7705457|17909753|11752352
DB00647	target	P41143	4985	Human	yes	agonist	6151117
DB00704	target	P41143	4985	Human	yes	antagonist	11752352|15788780|17661275|17487229|9673788|9040115
DB00708	target	P41143	4985	Human	unknown	agonist	1330549|8612823
DB00813	target	P41143	4985	Human	yes	agonist	15665994|15828941|15868528|16372825|16861092|19403616
DB00836	target	P41143	4985	Human	yes	agonist	11752352|6319884|18284554
DB00844	target	P41143	4985	Human	yes	antagonist	8093631|2826773|11752352
DB00854	target	P41143	4985	Human	unknown	agonist	17039381
DB00899	target	P41143	4985	Human	unknown	agonist	18815346|15665994|15828941|15868528|16372825|16861092
DB00921	target	P41143	4985	Human	unknown	antagonist	19666890|16443205|16169027
DB00956	target	P41143	4985	Human	yes	agonist	16291875|14600248|11752352
DB01081	target	P41143	4985	Human	unknown	agonist	8583364
DB01183	target	P41143	4985	Human	yes	antagonist	12650833|12657847|12749773|14646257|14708857|18354714|17367258
DB01192	target	P41143	4985	Human	unknown	antagonist	17595308|14998329
DB01221	target	P41143	4985	Human	unknown	binder	6246318|8835358
DB01439	target	P41143	4985	Human	yes	agonist	15665994|15828941|15868528|16372825|16861092|19403616
DB01444	target	P41143	4985	Human	unknown	agonist	17139284|17016423
DB01452	target	P41143	4985	Human	unknown	agonist	18343363|11752352|12015197
DB01497	target	P41143	4985	Human	yes	agonist	10999950|12606694|12672796|1316589|1665782|11752352|7739347
DB01535	target	P41143	4985	Human	yes	agonist	1656846|15853689
DB01548	target	P41143	4985	Human	yes	antagonist	10319982|10413036|11526449|12672796|12909189|20641600
DB01565	target	P41143	4985	Human	unknown	agonist	16777416|19474215|15178355
DB01571	target	P41143	4985	Human	yes	agonist	6264594|8030414|8576134
DB05050	target	P41143	4985	Human	unknown		
DB06204	target	P41143	4985	Human	unknown		10592235
DB06274	target	P41143	4985	Human	unknown	antagonist	15882122|17340127
DB06738	target	P41143	4985	Human	yes	agonist	8153059
DB00194	target	P03198	3783681	HHV-4	yes	inhibitor	17139284|17016423|16797734
DB00194	enzyme	P00813	100	Human	unknown	substrate	6980706|2538128|3339608
DB00277	enzyme	P00813	100	Human	unknown	inhibitor|inducer	15467230|10718633|9203166
DB00552	target	P00813	100	Human	yes	inhibitor	11752352|2433905|17309302|10887639
DB00640	enzyme	P00813	100	Human	unknown	substrate	9523470
DB00974	enzyme	P00813	100	Human	unknown	inhibitor	7740980
DB00975	target	P00813	100	Human	yes	inhibitor	11752352
DB01280	enzyme	P00813	100	Human	unknown	substrate	18035189|19825456|20616909|18516261|18586926|16485343
DB02096	target	P00813	100	Human	unknown		10592235
DB02472	target	P00813	100	Human	unknown		17139284|17016423|10592235
DB02616	target	P00813	100	Human	unknown		10592235
DB02830	target	P00813	100	Human	unknown		10592235
DB03015	target	P00813	100	Human	unknown		17139284|17016423|10592235
DB03220	target	P00813	100	Human	unknown		10592235
DB03370	target	P00813	100	Human	unknown		10592235
DB03572	target	P00813	100	Human	unknown		10592235
DB04218	target	P00813	100	Human	unknown		17139284|17016423|10592235
DB04440	target	P00813	100	Human	unknown		17139284|17016423|10592235
DB05057	enzyme	P00813	100	Human	unknown	inhibitor	19039079
DB07711	target	P00813	100	Human	unknown		10592235
DB07783	target	P00813	100	Human	unknown		10592235
DB07785	target	P00813	100	Human	unknown		10592235
DB07786	target	P00813	100	Human	unknown		10592235
DB00195	target	P07550	154	Human	unknown	antagonist	10080340
DB00221	target	P07550	154	Human	unknown	agonist	21948594
DB00248	target	P07550	154	Human	unknown	binder	12388666
DB00264	target	P07550	154	Human	unknown	antagonist	19637941
DB00335	target	P07550	154	Human	unknown		12795776
DB00368	target	P07550	154	Human	yes	agonist	17139284|17016423|9666280|7969507|11504801|9464897|19110970|18064417
DB00370	target	P07550	154	Human	unknown	binder	10762339
DB00373	target	P07550	154	Human	yes	antagonist	11752352|16205624|8103526|9730867|8719802|9088585|10592235
DB00397	target	P07550	154	Human	unknown	agonist	2881994
DB00449	target	P07550	154	Human	yes	agonist	11752352|17622774|17417877|17597612
DB00489	target	P07550	154	Human	yes	antagonist	11815381|15060759|19259968|8095397|2865685
DB00521	target	P07550	154	Human	yes	antagonist	1349493|15526107|11752352
DB00571	target	P07550	154	Human	unknown	antagonist	16082424|16177222|16706406|17628611|11752352
DB00598	target	P07550	154	Human	yes	antagonist	1361547|2907566|11752352|6355664|19879818|8104240|7684671
DB00612	target	P07550	154	Human	no	antagonist	14757145|15526107|1968697|2439795|2886573
DB00668	target	P07550	154	Human	yes	agonist	11752352|17622774|17417877|17597612
